format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  2   CH 16   Text type 3: "Channel #1"
BA   59   CR         1   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR     1+1/2   TR  7   CH  6   NT  B--         43/96   voff=0
BA   59   CR     1+1/2   TR  7   CH  6   NT  E-          43/96   voff=0
BA   59   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR         2   TR  7   CH  6   NT  E--          7/32   voff=0
BA   59   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   59   CR         2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR     2+1/4   TR  7   CH  6   NT  E--          7/32   voff=0
BA   59   CR     2+1/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR     2+1/2   TR  7   CH  6   NT  E--          7/32   voff=0
BA   59   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR         3   TR  7   CH  6   NT  B--         43/96   voff=0
BA   59   CR         3   TR  7   CH  6   NT  E-          43/96   voff=0
BA   59   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   59   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR     3+1/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR     3+1/2   TR  5   CH  4   NT  A'       11+19/96   voff=0
BA   59   CR     3+1/2   TR  7   CH  6   NT  A-       11+19/96   voff=0
BA   59   CR     3+1/2   TR  8   CH  7   NT  E-       11+19/96   voff=0
BA   59   CR     3+1/2   TR  9   CH  9   NT  A---     11+19/96   voff=0
BA   59   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   59   CR     3+1/2   TR 10   CH 10   NT  C#-          1/48   voff=0

BA   63   CR         0   TR  2   CH  1   ST &B0 &65 &00
BA   63   CR         0   TR  2   CH  1   ST &B0 &64 &00
BA   63   CR         0   TR  2   CH  1   ST &B0 &06 &0C
BA   63   CR         0   TR  2   CH  1   ST &B0 &0A &40
BA   63   CR         0   TR  2   CH  1   Channel volume 100
BA   63   CR         0   TR  2   CH  1   ST &E0 &00 &40
BA   63   CR         0   TR  2   CH  1   Instrument 63
BA   63   CR         0   TR  2   CH  1   ST &B0 &5B &3F
BA   63   CR         0   TR  3   CH  2   ST &B1 &65 &00
BA   63   CR         0   TR  3   CH  2   ST &B1 &64 &00
BA   63   CR         0   TR  3   CH  2   ST &B1 &06 &0C
BA   63   CR         0   TR  3   CH  2   ST &B1 &0A &40
BA   63   CR         0   TR  3   CH  2   Channel volume 100
BA   63   CR         0   TR  3   CH  2   ST &E1 &00 &40
BA   63   CR         0   TR  3   CH  2   Instrument 63
BA   63   CR         0   TR  3   CH  2   ST &B1 &5B &3F
BA   63   CR         0   TR  4   CH  3   ST &B2 &65 &00
BA   63   CR         0   TR  4   CH  3   ST &B2 &64 &00
BA   63   CR         0   TR  4   CH  3   ST &B2 &06 &0C
BA   63   CR         0   TR  4   CH  3   ST &B2 &0A &40
BA   63   CR         0   TR  4   CH  3   Channel volume 100
BA   63   CR         0   TR  4   CH  3   ST &E2 &00 &40
BA   63   CR         0   TR  4   CH  3   Instrument 56
BA   63   CR         0   TR  4   CH  3   ST &B2 &5B &3F
BA   63   CR         0   TR  5   CH  4   ST &B3 &65 &00
BA   63   CR         0   TR  5   CH  4   ST &B3 &64 &00
BA   63   CR         0   TR  5   CH  4   ST &B3 &06 &0C
BA   63   CR         0   TR  5   CH  4   ST &B3 &0A &40
BA   63   CR         0   TR  5   CH  4   Channel volume 100
BA   63   CR         0   TR  5   CH  4   ST &E3 &00 &40
BA   63   CR         0   TR  5   CH  4   Instrument 30
BA   63   CR         0   TR  5   CH  4   ST &B3 &5B &3F
BA   63   CR         0   TR  6   CH  5   ST &B4 &65 &00
BA   63   CR         0   TR  6   CH  5   ST &B4 &64 &00
BA   63   CR         0   TR  6   CH  5   ST &B4 &06 &0C
BA   63   CR         0   TR  6   CH  5   ST &B4 &0A &40
BA   63   CR         0   TR  6   CH  5   Channel volume 100
BA   63   CR         0   TR  6   CH  5   ST &E4 &00 &40
BA   63   CR         0   TR  6   CH  5   Instrument 30
BA   63   CR         0   TR  6   CH  5   ST &B4 &5B &3F
BA   63   CR         0   TR  7   CH  6   ST &B5 &65 &00
BA   63   CR         0   TR  7   CH  6   ST &B5 &64 &00
BA   63   CR         0   TR  7   CH  6   ST &B5 &06 &0C
BA   63   CR         0   TR  7   CH  6   ST &B5 &0A &40
BA   63   CR         0   TR  7   CH  6   Channel volume 100
BA   63   CR         0   TR  7   CH  6   ST &E5 &00 &40
BA   63   CR         0   TR  7   CH  6   Instrument 31
BA   63   CR         0   TR  7   CH  6   ST &B5 &5B &3F
BA   63   CR         0   TR  8   CH  7   ST &B6 &65 &00
BA   63   CR         0   TR  8   CH  7   ST &B6 &64 &00
BA   63   CR         0   TR  8   CH  7   ST &B6 &06 &0C
BA   63   CR         0   TR  8   CH  7   ST &B6 &0A &40
BA   63   CR         0   TR  8   CH  7   Channel volume 100
BA   63   CR         0   TR  8   CH  7   ST &E6 &00 &40
BA   63   CR         0   TR  8   CH  7   Instrument 31
BA   63   CR         0   TR  8   CH  7   ST &B6 &5B &3F
BA   63   CR         0   TR  9   CH  9   ST &B8 &65 &00
BA   63   CR         0   TR  9   CH  9   ST &B8 &64 &00
BA   63   CR         0   TR  9   CH  9   ST &B8 &06 &0C
BA   63   CR         0   TR  9   CH  9   ST &B8 &0A &40
BA   63   CR         0   TR  9   CH  9   Channel volume 100
BA   63   CR         0   TR  9   CH  9   ST &E8 &00 &40
BA   63   CR         0   TR  9   CH  9   Instrument 34
BA   63   CR         0   TR  9   CH  9   ST &B8 &5B &3F
BA   63   CR         0   TR 10   CH 10   ST &B9 &65 &00
BA   63   CR         0   TR 10   CH 10   ST &B9 &64 &00
BA   63   CR         0   TR 10   CH 10   ST &B9 &06 &0C
BA   63   CR         0   TR 10   CH 10   ST &B9 &0A &40
BA   63   CR         0   TR 10   CH 10   Channel volume 100
BA   63   CR         0   TR 10   CH 10   ST &E9 &00 &40
BA   63   CR         0   TR 10   CH 10   Instrument 1
BA   63   CR         0   TR 10   CH 10   ST &B9 &5B &3F
BA   63   CR         0   TR 11   CH 11   ST &BA &65 &00
BA   63   CR         0   TR 11   CH 11   ST &BA &64 &00
BA   63   CR         0   TR 11   CH 11   ST &BA &06 &0C
BA   63   CR         0   TR 11   CH 11   ST &BA &0A &40
BA   63   CR         0   TR 11   CH 11   Channel volume 100
BA   63   CR         0   TR 11   CH 11   ST &EA &00 &40
BA   63   CR         0   TR 11   CH 11   Instrument 74
BA   63   CR         0   TR 11   CH 11   ST &BA &5B &3F
BA   63   CR         0   TR 12   CH 12   ST &BB &65 &00
BA   63   CR         0   TR 12   CH 12   ST &BB &64 &00
BA   63   CR         0   TR 12   CH 12   ST &BB &06 &0C
BA   63   CR         0   TR 12   CH 12   ST &BB &0A &40
BA   63   CR         0   TR 12   CH 12   Channel volume 100
BA   63   CR         0   TR 12   CH 12   ST &EB &00 &40
BA   63   CR         0   TR 12   CH 12   Instrument 49
BA   63   CR         0   TR 12   CH 12   ST &BB &5B &3F
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &65 &00
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &64 &00
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &06 &0C
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &0A &40
BA   63   CR      1/96   TR  2   CH  1   Channel volume 100
BA   63   CR      1/96   TR  2   CH  1   ST &E0 &00 &40
BA   63   CR      1/96   TR  2   CH  1   Instrument 63
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &5B &3F
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &65 &00
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &64 &00
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &06 &0C
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &0A &40
BA   63   CR      1/96   TR  2   CH  1   Channel volume 100
BA   63   CR      1/96   TR  2   CH  1   ST &E0 &00 &40
BA   63   CR      1/96   TR  2   CH  1   Instrument 63
BA   63   CR      1/96   TR  2   CH  1   ST &B0 &5B &3F
BA   63   CR      1/96   TR  2   CH 16   End of track
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &65 &00
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &64 &00
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &06 &0C
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &0A &40
BA   63   CR      1/96   TR  3   CH  2   Channel volume 100
BA   63   CR      1/96   TR  3   CH  2   ST &E1 &00 &40
BA   63   CR      1/96   TR  3   CH  2   Instrument 63
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &5B &3F
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &65 &00
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &64 &00
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &06 &0C
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &0A &40
BA   63   CR      1/96   TR  3   CH  2   Channel volume 100
BA   63   CR      1/96   TR  3   CH  2   ST &E1 &00 &40
BA   63   CR      1/96   TR  3   CH  2   Instrument 63
BA   63   CR      1/96   TR  3   CH  2   ST &B1 &5B &3F
BA   63   CR      1/96   TR  3   CH 16   End of track
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &65 &00
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &64 &00
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &06 &0C
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &0A &40
BA   63   CR      1/96   TR  4   CH  3   Channel volume 100
BA   63   CR      1/96   TR  4   CH  3   ST &E2 &00 &40
BA   63   CR      1/96   TR  4   CH  3   Instrument 56
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &5B &3F
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &65 &00
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &64 &00
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &06 &0C
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &0A &40
BA   63   CR      1/96   TR  4   CH  3   Channel volume 100
BA   63   CR      1/96   TR  4   CH  3   ST &E2 &00 &40
BA   63   CR      1/96   TR  4   CH  3   Instrument 56
BA   63   CR      1/96   TR  4   CH  3   ST &B2 &5B &3F
BA   63   CR      1/96   TR  4   CH 16   End of track
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &65 &00
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &64 &00
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &06 &0C
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &0A &40
BA   63   CR      1/96   TR  5   CH  4   Channel volume 100
BA   63   CR      1/96   TR  5   CH  4   ST &E3 &00 &40
BA   63   CR      1/96   TR  5   CH  4   Instrument 30
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &5B &3F
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &65 &00
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &64 &00
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &06 &0C
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &0A &40
BA   63   CR      1/96   TR  5   CH  4   Channel volume 100
BA   63   CR      1/96   TR  5   CH  4   ST &E3 &00 &40
BA   63   CR      1/96   TR  5   CH  4   Instrument 30
BA   63   CR      1/96   TR  5   CH  4   ST &B3 &5B &3F
BA   63   CR      1/96   TR  5   CH 16   End of track
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &65 &00
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &64 &00
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &06 &0C
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &0A &40
BA   63   CR      1/96   TR  6   CH  5   Channel volume 100
BA   63   CR      1/96   TR  6   CH  5   ST &E4 &00 &40
BA   63   CR      1/96   TR  6   CH  5   Instrument 30
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &5B &3F
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &65 &00
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &64 &00
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &06 &0C
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &0A &40
BA   63   CR      1/96   TR  6   CH  5   Channel volume 100
BA   63   CR      1/96   TR  6   CH  5   ST &E4 &00 &40
BA   63   CR      1/96   TR  6   CH  5   Instrument 30
BA   63   CR      1/96   TR  6   CH  5   ST &B4 &5B &3F
BA   63   CR      1/96   TR  6   CH 16   End of track
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &65 &00
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &64 &00
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &06 &0C
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &0A &40
BA   63   CR      1/96   TR  7   CH  6   Channel volume 100
BA   63   CR      1/96   TR  7   CH  6   ST &E5 &00 &40
BA   63   CR      1/96   TR  7   CH  6   Instrument 31
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &5B &3F
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &65 &00
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &64 &00
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &06 &0C
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &0A &40
BA   63   CR      1/96   TR  7   CH  6   Channel volume 100
BA   63   CR      1/96   TR  7   CH  6   ST &E5 &00 &40
BA   63   CR      1/96   TR  7   CH  6   Instrument 31
BA   63   CR      1/96   TR  7   CH  6   ST &B5 &5B &3F
BA   63   CR      1/96   TR  7   CH 16   End of track
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &65 &00
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &64 &00
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &06 &0C
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &0A &40
BA   63   CR      1/96   TR  8   CH  7   Channel volume 100
BA   63   CR      1/96   TR  8   CH  7   ST &E6 &00 &40
BA   63   CR      1/96   TR  8   CH  7   Instrument 31
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &5B &3F
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &65 &00
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &64 &00
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &06 &0C
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &0A &40
BA   63   CR      1/96   TR  8   CH  7   Channel volume 100
BA   63   CR      1/96   TR  8   CH  7   ST &E6 &00 &40
BA   63   CR      1/96   TR  8   CH  7   Instrument 31
BA   63   CR      1/96   TR  8   CH  7   ST &B6 &5B &3F
BA   63   CR      1/96   TR  8   CH 16   End of track
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &65 &00
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &64 &00
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &06 &0C
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &0A &40
BA   63   CR      1/96   TR  9   CH  9   Channel volume 100
BA   63   CR      1/96   TR  9   CH  9   ST &E8 &00 &40
BA   63   CR      1/96   TR  9   CH  9   Instrument 34
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &5B &3F
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &65 &00
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &64 &00
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &06 &0C
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &0A &40
BA   63   CR      1/96   TR  9   CH  9   Channel volume 100
BA   63   CR      1/96   TR  9   CH  9   ST &E8 &00 &40
BA   63   CR      1/96   TR  9   CH  9   Instrument 34
BA   63   CR      1/96   TR  9   CH  9   ST &B8 &5B &3F
BA   63   CR      1/96   TR  9   CH 16   End of track
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &65 &00
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &64 &00
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &06 &0C
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &0A &40
BA   63   CR      1/96   TR 10   CH 10   Channel volume 100
BA   63   CR      1/96   TR 10   CH 10   ST &E9 &00 &40
BA   63   CR      1/96   TR 10   CH 10   Instrument 1
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &5B &3F
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &65 &00
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &64 &00
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &06 &0C
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &0A &40
BA   63   CR      1/96   TR 10   CH 10   Channel volume 100
BA   63   CR      1/96   TR 10   CH 10   ST &E9 &00 &40
BA   63   CR      1/96   TR 10   CH 10   Instrument 1
BA   63   CR      1/96   TR 10   CH 10   ST &B9 &5B &3F
BA   63   CR      1/96   TR 10   CH 16   End of track
BA   63   CR      1/96   TR 11   CH 11   ST &BA &65 &00
BA   63   CR      1/96   TR 11   CH 11   ST &BA &64 &00
BA   63   CR      1/96   TR 11   CH 11   ST &BA &06 &0C
BA   63   CR      1/96   TR 11   CH 11   ST &BA &0A &40
BA   63   CR      1/96   TR 11   CH 11   Channel volume 100
BA   63   CR      1/96   TR 11   CH 11   ST &EA &00 &40
BA   63   CR      1/96   TR 11   CH 11   Instrument 74
BA   63   CR      1/96   TR 11   CH 11   ST &BA &5B &3F
BA   63   CR      1/96   TR 11   CH 11   ST &BA &65 &00
BA   63   CR      1/96   TR 11   CH 11   ST &BA &64 &00
BA   63   CR      1/96   TR 11   CH 11   ST &BA &06 &0C
BA   63   CR      1/96   TR 11   CH 11   ST &BA &0A &40
BA   63   CR      1/96   TR 11   CH 11   Channel volume 100
BA   63   CR      1/96   TR 11   CH 11   ST &EA &00 &40
BA   63   CR      1/96   TR 11   CH 11   Instrument 74
BA   63   CR      1/96   TR 11   CH 11   ST &BA &5B &3F
BA   63   CR      1/96   TR 11   CH 16   End of track
BA   63   CR      1/96   TR 12   CH 12   ST &BB &65 &00
BA   63   CR      1/96   TR 12   CH 12   ST &BB &64 &00
BA   63   CR      1/96   TR 12   CH 12   ST &BB &06 &0C
BA   63   CR      1/96   TR 12   CH 12   ST &BB &0A &40
BA   63   CR      1/96   TR 12   CH 12   Channel volume 100
BA   63   CR      1/96   TR 12   CH 12   ST &EB &00 &40
BA   63   CR      1/96   TR 12   CH 12   Instrument 49
BA   63   CR      1/96   TR 12   CH 12   ST &BB &5B &3F
BA   63   CR      1/96   TR 12   CH 12   ST &BB &65 &00
BA   63   CR      1/96   TR 12   CH 12   ST &BB &64 &00
BA   63   CR      1/96   TR 12   CH 12   ST &BB &06 &0C
BA   63   CR      1/96   TR 12   CH 12   ST &BB &0A &40
BA   63   CR      1/96   TR 12   CH 12   Channel volume 100
BA   63   CR      1/96   TR 12   CH 12   ST &EB &00 &40
BA   63   CR      1/96   TR 12   CH 12   Instrument 49
BA   63   CR      1/96   TR 12   CH 12   ST &BB &5B &3F
BA   63   CR      1/96   TR 12   CH 16   End of track
# Successfully parsed
# Duration = 89.1054 seconds
