format=1 tracks=10 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 192
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Solar Striker - "Canyon Slide""
BA   68   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   68   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   68   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   68   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   69   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   69   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   69   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   69   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   69   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   69   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   69   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   69   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   69   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   69   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   69   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=99

BA   70   CR         0   TR  9   CH 10   NT  D-          23/96   voff=99
BA   70   CR         0   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   70   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   70   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   70   CR       1/4   TR  9   CH 10   NT  B--         23/96   voff=99
BA   70   CR       1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA   70   CR         1   TR  9   CH 10   NT  D-          23/96   voff=99
BA   70   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   70   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   70   CR     1+1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA   70   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   70   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   70   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   70   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   70   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   70   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   70   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   70   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   70   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   70   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   71   CR         0   TR  9   CH 10   NT  D-          23/96   voff=99
BA   71   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   71   CR       1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA   71   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   71   CR         1   TR  9   CH 10   NT  B--         23/96   voff=99
BA   71   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   71   CR     1+1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   71   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   71   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   71   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   71   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   71   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   71   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   71   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   71   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   72   CR         0   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   72   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   72   CR       1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR       1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR       3/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR         1   TR  9   CH 10   NT  A--         23/96   voff=99
BA   72   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   72   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   72   CR     1+1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA   72   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   72   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   72   CR         2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   72   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   72   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   72   CR     2+1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR     2+1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   72   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   72   CR     2+3/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   72   CR         3   TR  9   CH 10   NT  A--         23/96   voff=99
BA   72   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   72   CR     3+1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA   72   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   72   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   73   CR         0   TR  9   CH 10   NT  A--         23/96   voff=99
BA   73   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   73   CR       1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   73   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   73   CR       3/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA   73   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   73   CR     1+1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   73   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   73   CR     1+3/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA   73   CR         2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   73   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   73   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   73   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   73   CR     2+1/4   TR  9   CH 10   NT  C-          23/96   voff=99
BA   73   CR     2+1/2   TR  9   CH 10   NT  B--         23/96   voff=99
BA   73   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   73   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   73   CR     2+3/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA   73   CR         3   TR  9   CH 10   NT  D-          23/96   voff=99
BA   73   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   73   CR     3+1/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA   73   CR     3+1/2   TR  9   CH 10   NT  B--         23/96   voff=99
BA   73   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=99
BA   73   CR     3+3/4   TR  9   CH 10   NT  D-          23/96   voff=99

BA   74   CR         0   TR  6   CH  7   NT  B--         47/96   voff=99
BA   74   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   74   CR         0   TR  9   CH 10   NT  C#-         95/96   voff=99
BA   74   CR         0   TR  9   CH 10   NT  E-          95/96   voff=99
BA   74   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   74   CR       1/2   TR  6   CH  7   NT  B--         47/96   voff=99
BA   74   CR         1   TR  6   CH  7   NT  A--         47/96   voff=99
BA   74   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   74   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   74   CR     1+1/2   TR  6   CH  7   NT  B--         47/96   voff=99
BA   74   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   74   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   74   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   74   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   74   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   74   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   74   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   74   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   74   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   74   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   75   CR         0   TR  6   CH  7   NT  D-          47/96   voff=99
BA   75   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   75   CR       1/2   TR  6   CH  7   NT  D-          47/96   voff=99
BA   75   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   75   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   75   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   75   CR         2   TR  6   CH  7   NT  E-          47/96   voff=99
BA   75   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   75   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   75   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   75   CR     2+1/2   TR  6   CH  7   NT  E-          47/96   voff=99
BA   75   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   75   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   75   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   75   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   76   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   76   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   76   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   76   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   76   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   76   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   76   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   76   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   76   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   76   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   76   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   76   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   76   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   76   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   77   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   77   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   77   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   77   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   77   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   77   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   77   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   77   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   77   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   77   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   77   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=99

BA   78   CR         0   TR  6   CH  7   NT  B--         47/96   voff=99
BA   78   CR         0   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   78   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   78   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   78   CR       1/2   TR  6   CH  7   NT  B--         47/96   voff=99
BA   78   CR         1   TR  6   CH  7   NT  A--         47/96   voff=99
BA   78   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   78   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   78   CR     1+1/2   TR  6   CH  7   NT  B--         47/96   voff=99
BA   78   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   78   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   78   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   78   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   78   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   78   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   78   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   78   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   78   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   78   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   79   CR         0   TR  6   CH  7   NT  D-          47/96   voff=99
BA   79   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   79   CR       1/2   TR  6   CH  7   NT  D-          47/96   voff=99
BA   79   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   79   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   79   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   79   CR         2   TR  6   CH  7   NT  A--         47/96   voff=99
BA   79   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   79   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   79   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   79   CR     2+1/2   TR  6   CH  7   NT  A--         47/96   voff=99
BA   79   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   79   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   79   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   79   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   80   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   80   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   80   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   80   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   80   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   80   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   80   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   80   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   80   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   80   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   80   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   80   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   80   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   80   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   81   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   81   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   81   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   81   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   81   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   81   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   81   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   81   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   81   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   81   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   81   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=99

BA   82   CR         0   TR  6   CH  7   NT  B--         47/96   voff=99
BA   82   CR         0   TR  8   CH  9   NT  B--         47/96   voff=99
BA   82   CR         0   TR  9   CH 10   NT  D-          23/96   voff=99
BA   82   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   82   CR         0   TR  9   CH 10   NT  E-          95/96   voff=99
BA   82   CR         0   TR  9   CH 10   NT  C#-         95/96   voff=99
BA   82   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   82   CR       1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   82   CR       1/2   TR  6   CH  7   NT  B--         47/96   voff=99
BA   82   CR       1/2   TR  8   CH  9   NT  B--         47/96   voff=99
BA   82   CR       1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   82   CR       3/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   82   CR         1   TR  6   CH  7   NT  A--         47/96   voff=99
BA   82   CR         1   TR  8   CH  9   NT  A--         47/96   voff=99
BA   82   CR         1   TR  9   CH 10   NT  D-          23/96   voff=99
BA   82   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   82   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   82   CR     1+1/2   TR  6   CH  7   NT  B--         47/96   voff=99
BA   82   CR     1+1/2   TR  8   CH  9   NT  B--         47/96   voff=99
BA   82   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   82   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   82   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   82   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   82   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   82   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   82   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   82   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   82   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   82   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
