format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 156
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Steel Guitar"
BA  109   CR   1+71/96   TR  2   CH  2   Channel volume 24
BA  109   CR   1+71/96   TR  3   CH  3   Channel volume 111
BA  109   CR   1+71/96   TR  4   CH  4   Channel volume 111
BA  109   CR   1+71/96   TR  5   CH  5   Channel volume 90
BA  109   CR   1+71/96   TR  6   CH  6   Channel volume 111
BA  109   CR   1+71/96   TR  7   CH  7   Channel volume 94
BA  109   CR   1+71/96   TR  8   CH 10   Channel volume 94
BA  109   CR   1+71/96   TR  9   CH 11   Channel volume 100
BA  109   CR   1+71/96   TR 10   CH 12   Channel volume 47
BA  109   CR     1+3/4   TR  1   CH  1   Channel volume 82
BA  109   CR     1+3/4   TR  2   CH  2   Channel volume 24
BA  109   CR     1+3/4   TR  3   CH  3   Channel volume 111
BA  109   CR     1+3/4   TR  4   CH  4   Channel volume 111
BA  109   CR     1+3/4   TR  5   CH  5   Channel volume 90
BA  109   CR     1+3/4   TR  6   CH  6   Channel volume 111
BA  109   CR     1+3/4   TR  7   CH  7   Channel volume 94
BA  109   CR     1+3/4   TR  8   CH 10   Channel volume 94
BA  109   CR     1+3/4   TR  9   CH 11   Channel volume 99
BA  109   CR     1+3/4   TR 10   CH 12   Channel volume 47
BA  109   CR   1+73/96   TR  1   CH  1   Channel volume 82
BA  109   CR   1+73/96   TR  2   CH  2   Channel volume 24
BA  109   CR   1+73/96   TR  3   CH  3   Channel volume 111
BA  109   CR   1+73/96   TR  4   CH  4   Channel volume 111
BA  109   CR   1+73/96   TR  5   CH  5   Channel volume 90
BA  109   CR   1+73/96   TR  6   CH  6   Channel volume 111
BA  109   CR   1+73/96   TR  7   CH  7   Channel volume 94
BA  109   CR   1+73/96   TR  8   CH 10   Channel volume 94
BA  109   CR   1+73/96   TR  9   CH 11   Channel volume 99
BA  109   CR   1+73/96   TR 10   CH 12   Channel volume 47
BA  109   CR   1+37/48   TR  1   CH  1   Channel volume 82
BA  109   CR   1+37/48   TR  2   CH  2   Channel volume 24
BA  109   CR   1+37/48   TR  3   CH  3   Channel volume 111
BA  109   CR   1+37/48   TR  4   CH  4   Channel volume 111
BA  109   CR   1+37/48   TR  5   CH  5   Channel volume 90
BA  109   CR   1+37/48   TR  6   CH  6   Channel volume 111
BA  109   CR   1+37/48   TR  7   CH  7   Channel volume 94
BA  109   CR   1+37/48   TR  8   CH 10   Channel volume 94
BA  109   CR   1+37/48   TR  9   CH 11   Channel volume 99
BA  109   CR   1+37/48   TR 10   CH 12   Channel volume 47
BA  109   CR   1+25/32   TR  1   CH  1   Channel volume 82
BA  109   CR   1+25/32   TR  2   CH  2   Channel volume 24
BA  109   CR   1+25/32   TR  3   CH  3   Channel volume 111
BA  109   CR   1+25/32   TR  4   CH  4   Channel volume 111
BA  109   CR   1+25/32   TR  5   CH  5   Channel volume 90
BA  109   CR   1+25/32   TR  6   CH  6   Channel volume 111
BA  109   CR   1+25/32   TR  7   CH  7   Channel volume 94
BA  109   CR   1+25/32   TR  8   CH 10   Channel volume 94
BA  109   CR   1+25/32   TR  9   CH 11   Channel volume 99
BA  109   CR   1+25/32   TR 10   CH 12   Channel volume 47
BA  109   CR   1+19/24   TR  1   CH  1   Channel volume 82
BA  109   CR   1+19/24   TR  2   CH  2   Channel volume 24
BA  109   CR   1+19/24   TR  3   CH  3   Channel volume 111
BA  109   CR   1+19/24   TR  4   CH  4   Channel volume 111
BA  109   CR   1+19/24   TR  5   CH  5   Channel volume 90
BA  109   CR   1+19/24   TR  6   CH  6   Channel volume 111
BA  109   CR   1+19/24   TR  7   CH  7   Channel volume 94
BA  109   CR   1+19/24   TR  8   CH 10   Channel volume 94
BA  109   CR   1+19/24   TR  9   CH 11   Channel volume 99
BA  109   CR   1+19/24   TR 10   CH 12   Channel volume 47
BA  109   CR   1+77/96   TR  1   CH  1   Channel volume 82
BA  109   CR   1+77/96   TR  2   CH  2   Channel volume 24
BA  109   CR   1+77/96   TR  3   CH  3   Channel volume 111
BA  109   CR   1+77/96   TR  4   CH  4   Channel volume 111
BA  109   CR   1+77/96   TR  5   CH  5   Channel volume 90
BA  109   CR   1+77/96   TR  6   CH  6   Channel volume 111
BA  109   CR   1+77/96   TR  7   CH  7   Channel volume 94
BA  109   CR   1+77/96   TR  8   CH 10   Channel volume 94
BA  109   CR   1+77/96   TR  9   CH 11   Channel volume 99
BA  109   CR   1+77/96   TR 10   CH 12   Channel volume 47
BA  109   CR   1+13/16   TR  1   CH  1   Channel volume 82
BA  109   CR   1+13/16   TR  2   CH  2   Channel volume 24
BA  109   CR   1+13/16   TR  3   CH  3   Channel volume 111
BA  109   CR   1+13/16   TR  4   CH  4   Channel volume 111
BA  109   CR   1+13/16   TR  5   CH  5   Channel volume 90
BA  109   CR   1+13/16   TR  6   CH  6   Channel volume 111
BA  109   CR   1+13/16   TR  7   CH  7   Channel volume 94
BA  109   CR   1+13/16   TR  8   CH 10   Channel volume 94
BA  109   CR   1+13/16   TR  9   CH 11   Channel volume 99
BA  109   CR   1+13/16   TR 10   CH 12   Channel volume 47
BA  109   CR   1+79/96   TR  1   CH  1   Channel volume 82
BA  109   CR   1+79/96   TR  2   CH  2   Channel volume 24
BA  109   CR   1+79/96   TR  3   CH  3   Channel volume 110
BA  109   CR   1+79/96   TR  4   CH  4   Channel volume 110
BA  109   CR   1+79/96   TR  5   CH  5   Channel volume 90
BA  109   CR   1+79/96   TR  6   CH  6   Channel volume 110
BA  109   CR   1+79/96   TR  7   CH  7   Channel volume 94
BA  109   CR   1+79/96   TR  8   CH 10   Channel volume 94
BA  109   CR   1+79/96   TR  9   CH 11   Channel volume 99
BA  109   CR   1+79/96   TR 10   CH 12   Channel volume 47
BA  109   CR     1+5/6   TR  1   CH  1   Channel volume 82
BA  109   CR     1+5/6   TR  2   CH  2   Channel volume 24
BA  109   CR     1+5/6   TR  3   CH  3   Channel volume 110
BA  109   CR     1+5/6   TR  4   CH  4   Channel volume 110
BA  109   CR     1+5/6   TR  5   CH  5   Channel volume 90
BA  109   CR     1+5/6   TR  6   CH  6   Channel volume 110
BA  109   CR     1+5/6   TR  7   CH  7   Channel volume 94
BA  109   CR     1+5/6   TR  8   CH 10   Channel volume 94
BA  109   CR     1+5/6   TR  9   CH 11   Channel volume 99
BA  109   CR     1+5/6   TR 10   CH 12   Channel volume 47
BA  109   CR   1+27/32   TR  1   CH  1   Channel volume 82
BA  109   CR   1+27/32   TR  2   CH  2   Channel volume 23
BA  109   CR   1+27/32   TR  3   CH  3   Channel volume 110
BA  109   CR   1+27/32   TR  4   CH  4   Channel volume 110
BA  109   CR   1+27/32   TR  5   CH  5   Channel volume 90
BA  109   CR   1+27/32   TR  6   CH  6   Channel volume 110
BA  109   CR   1+27/32   TR  7   CH  7   Channel volume 94
BA  109   CR   1+27/32   TR  8   CH 10   Channel volume 94
BA  109   CR   1+27/32   TR  9   CH 11   Channel volume 99
BA  109   CR   1+27/32   TR 10   CH 12   Channel volume 47
BA  109   CR   1+41/48   TR  1   CH  1   Channel volume 82
BA  109   CR   1+41/48   TR  2   CH  2   Channel volume 23
BA  109   CR   1+41/48   TR  3   CH  3   Channel volume 110
BA  109   CR   1+41/48   TR  4   CH  4   Channel volume 110
BA  109   CR   1+41/48   TR  5   CH  5   Channel volume 90
BA  109   CR   1+41/48   TR  6   CH  6   Channel volume 110
BA  109   CR   1+41/48   TR  7   CH  7   Channel volume 94
BA  109   CR   1+41/48   TR  8   CH 10   Channel volume 94
BA  109   CR   1+41/48   TR  9   CH 11   Channel volume 99
BA  109   CR   1+41/48   TR 10   CH 12   Channel volume 47
BA  109   CR   1+83/96   TR  1   CH  1   Channel volume 82
BA  109   CR   1+83/96   TR  2   CH  2   Channel volume 23
BA  109   CR   1+83/96   TR  3   CH  3   Channel volume 110
BA  109   CR   1+83/96   TR  4   CH  4   Channel volume 110
BA  109   CR   1+83/96   TR  5   CH  5   Channel volume 90
BA  109   CR   1+83/96   TR  6   CH  6   Channel volume 110
BA  109   CR   1+83/96   TR  7   CH  7   Channel volume 94
BA  109   CR   1+83/96   TR  8   CH 10   Channel volume 94
BA  109   CR   1+83/96   TR  9   CH 11   Channel volume 99
BA  109   CR   1+83/96   TR 10   CH 12   Channel volume 47
BA  109   CR     1+7/8   TR  1   CH  1   Channel volume 82
BA  109   CR     1+7/8   TR  2   CH  2   Channel volume 23
BA  109   CR     1+7/8   TR  3   CH  3   Channel volume 110
BA  109   CR     1+7/8   TR  4   CH  4   Channel volume 110
BA  109   CR     1+7/8   TR  5   CH  5   Channel volume 90
BA  109   CR     1+7/8   TR  6   CH  6   Channel volume 110
BA  109   CR     1+7/8   TR  7   CH  7   Channel volume 94
BA  109   CR     1+7/8   TR  8   CH 10   Channel volume 94
BA  109   CR     1+7/8   TR  9   CH 11   Channel volume 99
BA  109   CR     1+7/8   TR 10   CH 12   Channel volume 47
BA  109   CR   1+85/96   TR  1   CH  1   Channel volume 82
BA  109   CR   1+85/96   TR  2   CH  2   Channel volume 23
BA  109   CR   1+85/96   TR  3   CH  3   Channel volume 110
BA  109   CR   1+85/96   TR  4   CH  4   Channel volume 110
BA  109   CR   1+85/96   TR  5   CH  5   Channel volume 90
BA  109   CR   1+85/96   TR  6   CH  6   Channel volume 110
BA  109   CR   1+85/96   TR  7   CH  7   Channel volume 94
BA  109   CR   1+85/96   TR  8   CH 10   Channel volume 94
BA  109   CR   1+85/96   TR  9   CH 11   Channel volume 99
BA  109   CR   1+85/96   TR 10   CH 12   Channel volume 47
BA  109   CR   1+43/48   TR  1   CH  1   Channel volume 82
BA  109   CR   1+43/48   TR  2   CH  2   Channel volume 23
BA  109   CR   1+43/48   TR  3   CH  3   Channel volume 110
BA  109   CR   1+43/48   TR  4   CH  4   Channel volume 110
BA  109   CR   1+43/48   TR  5   CH  5   Channel volume 90
BA  109   CR   1+43/48   TR  6   CH  6   Channel volume 110
BA  109   CR   1+43/48   TR  7   CH  7   Channel volume 93
BA  109   CR   1+43/48   TR  8   CH 10   Channel volume 93
BA  109   CR   1+43/48   TR  9   CH 11   Channel volume 99
BA  109   CR   1+43/48   TR 10   CH 12   Channel volume 47
BA  109   CR   1+29/32   TR  1   CH  1   Channel volume 82
BA  109   CR   1+29/32   TR  2   CH  2   Channel volume 23
BA  109   CR   1+29/32   TR  3   CH  3   Channel volume 110
BA  109   CR   1+29/32   TR  4   CH  4   Channel volume 110
BA  109   CR   1+29/32   TR  5   CH  5   Channel volume 90
BA  109   CR   1+29/32   TR  6   CH  6   Channel volume 110
BA  109   CR   1+29/32   TR  7   CH  7   Channel volume 93
BA  109   CR   1+29/32   TR  8   CH 10   Channel volume 93
BA  109   CR   1+29/32   TR  9   CH 11   Channel volume 99
BA  109   CR   1+29/32   TR 10   CH 12   Channel volume 47
BA  109   CR   1+11/12   TR  1   CH  1   Channel volume 82
BA  109   CR   1+11/12   TR  2   CH  2   Channel volume 23
BA  109   CR   1+11/12   TR  3   CH  3   Channel volume 110
BA  109   CR   1+11/12   TR  4   CH  4   Channel volume 110
BA  109   CR   1+11/12   TR  5   CH  5   Channel volume 89
BA  109   CR   1+11/12   TR  6   CH  6   Channel volume 110
BA  109   CR   1+11/12   TR  7   CH  7   Channel volume 93
BA  109   CR   1+11/12   TR  8   CH 10   Channel volume 93
BA  109   CR   1+11/12   TR  9   CH 11   Channel volume 99
BA  109   CR   1+11/12   TR 10   CH 12   Channel volume 47
BA  109   CR   1+89/96   TR  1   CH  1   Channel volume 81
BA  109   CR   1+89/96   TR  2   CH  2   Channel volume 23
BA  109   CR   1+89/96   TR  3   CH  3   Channel volume 110
BA  109   CR   1+89/96   TR  4   CH  4   Channel volume 110
BA  109   CR   1+89/96   TR  5   CH  5   Channel volume 89
BA  109   CR   1+89/96   TR  6   CH  6   Channel volume 110
BA  109   CR   1+89/96   TR  7   CH  7   Channel volume 93
BA  109   CR   1+89/96   TR  8   CH 10   Channel volume 93
BA  109   CR   1+89/96   TR  9   CH 11   Channel volume 99
BA  109   CR   1+89/96   TR 10   CH 12   Channel volume 47
BA  109   CR   1+15/16   TR  1   CH  1   Channel volume 81
BA  109   CR   1+15/16   TR  2   CH  2   Channel volume 23
BA  109   CR   1+15/16   TR  3   CH  3   Channel volume 110
BA  109   CR   1+15/16   TR  4   CH  4   Channel volume 110
BA  109   CR   1+15/16   TR  5   CH  5   Channel volume 89
BA  109   CR   1+15/16   TR  6   CH  6   Channel volume 110
BA  109   CR   1+15/16   TR  7   CH  7   Channel volume 93
BA  109   CR   1+15/16   TR  8   CH 10   Channel volume 93
BA  109   CR   1+15/16   TR  9   CH 11   Channel volume 98
BA  109   CR   1+15/16   TR 10   CH 12   Channel volume 47
BA  109   CR   1+91/96   TR  1   CH  1   Channel volume 81
BA  109   CR   1+91/96   TR  2   CH  2   Channel volume 23
BA  109   CR   1+91/96   TR  3   CH  3   Channel volume 110
BA  109   CR   1+91/96   TR  4   CH  4   Channel volume 110
BA  109   CR   1+91/96   TR  5   CH  5   Channel volume 89
BA  109   CR   1+91/96   TR  6   CH  6   Channel volume 110
BA  109   CR   1+91/96   TR  7   CH  7   Channel volume 93
BA  109   CR   1+91/96   TR  8   CH 10   Channel volume 93
BA  109   CR   1+91/96   TR  9   CH 11   Channel volume 98
BA  109   CR   1+91/96   TR 10   CH 12   Channel volume 47
BA  109   CR   1+23/24   TR  1   CH  1   Channel volume 81
BA  109   CR   1+23/24   TR  2   CH  2   Channel volume 23
BA  109   CR   1+23/24   TR  3   CH  3   Channel volume 110
BA  109   CR   1+23/24   TR  4   CH  4   Channel volume 110
BA  109   CR   1+23/24   TR  5   CH  5   Channel volume 89
BA  109   CR   1+23/24   TR  6   CH  6   Channel volume 110
BA  109   CR   1+23/24   TR  7   CH  7   Channel volume 93
BA  109   CR   1+23/24   TR  8   CH 10   Channel volume 93
BA  109   CR   1+23/24   TR  9   CH 11   Channel volume 98
BA  109   CR   1+23/24   TR 10   CH 12   Channel volume 47
BA  109   CR   1+31/32   TR  1   CH  1   Channel volume 81
BA  109   CR   1+31/32   TR  2   CH  2   Channel volume 23
BA  109   CR   1+31/32   TR  3   CH  3   Channel volume 110
BA  109   CR   1+31/32   TR  4   CH  4   Channel volume 110
BA  109   CR   1+31/32   TR  5   CH  5   Channel volume 89
BA  109   CR   1+31/32   TR  6   CH  6   Channel volume 110
BA  109   CR   1+31/32   TR  7   CH  7   Channel volume 93
BA  109   CR   1+31/32   TR  8   CH 10   Channel volume 93
BA  109   CR   1+31/32   TR  9   CH 11   Channel volume 98
BA  109   CR   1+31/32   TR 10   CH 12   Channel volume 47
BA  109   CR   1+47/48   TR  1   CH  1   Channel volume 81
BA  109   CR   1+47/48   TR  2   CH  2   Channel volume 23
BA  109   CR   1+47/48   TR  3   CH  3   Channel volume 110
BA  109   CR   1+47/48   TR  4   CH  4   Channel volume 110
BA  109   CR   1+47/48   TR  5   CH  5   Channel volume 89
BA  109   CR   1+47/48   TR  6   CH  6   Channel volume 110
BA  109   CR   1+47/48   TR  7   CH  7   Channel volume 93
BA  109   CR   1+47/48   TR  8   CH 10   Channel volume 93
BA  109   CR   1+47/48   TR  9   CH 11   Channel volume 98
BA  109   CR   1+47/48   TR 10   CH 12   Channel volume 47
BA  109   CR   1+95/96   TR  1   CH  1   Channel volume 81
BA  109   CR   1+95/96   TR  2   CH  2   Channel volume 23
BA  109   CR   1+95/96   TR  3   CH  3   Channel volume 109
BA  109   CR   1+95/96   TR  4   CH  4   Channel volume 109
BA  109   CR   1+95/96   TR  5   CH  5   Channel volume 89
BA  109   CR   1+95/96   TR  6   CH  6   Channel volume 109
BA  109   CR   1+95/96   TR  7   CH  7   Channel volume 93
BA  109   CR   1+95/96   TR  8   CH 10   Channel volume 93
BA  109   CR   1+95/96   TR  9   CH 11   Channel volume 98
BA  109   CR   1+95/96   TR 10   CH 12   Channel volume 46
BA  109   CR         2   TR  1   CH  1   Channel volume 81
BA  109   CR         2   TR  2   CH  2   Channel volume 23
BA  109   CR         2   TR  2   CH  2   NT  C         2+47/96
BA  109   CR         2   TR  3   CH  3   Channel volume 109
BA  109   CR         2   TR  4   CH  4   Channel volume 109
BA  109   CR         2   TR  5   CH  5   Channel volume 89
BA  109   CR         2   TR  6   CH  6   Channel volume 109
BA  109   CR         2   TR  7   CH  7   Channel volume 93
BA  109   CR         2   TR  8   CH 10   Channel volume 93
BA  109   CR         2   TR  8   CH 10   NT  A---        23/96
BA  109   CR         2   TR  8   CH 10   NT  Eb---       23/96
BA  109   CR         2   TR  8   CH 10   NT  G#--        23/96
BA  109   CR         2   TR  9   CH 11   Channel volume 98
BA  109   CR         2   TR 10   CH 12   Channel volume 46
BA  109   CR         2   TR 10   CH 12   NT  B           95/96
BA  109   CR    2+1/96   TR  1   CH  1   Channel volume 81
BA  109   CR    2+1/96   TR  2   CH  2   Channel volume 23
BA  109   CR    2+1/96   TR  3   CH  3   Channel volume 109
BA  109   CR    2+1/96   TR  4   CH  4   Channel volume 109
BA  109   CR    2+1/96   TR  5   CH  5   Channel volume 89
BA  109   CR    2+1/96   TR  6   CH  6   Channel volume 109
BA  109   CR    2+1/96   TR  7   CH  7   Channel volume 93
BA  109   CR    2+1/96   TR  8   CH 10   Channel volume 93
BA  109   CR    2+1/96   TR  9   CH 11   Channel volume 98
BA  109   CR    2+1/96   TR 10   CH 12   Channel volume 46
BA  109   CR    2+1/48   TR  1   CH  1   Channel volume 81
BA  109   CR    2+1/48   TR  2   CH  2   Channel volume 23
BA  109   CR    2+1/48   TR  3   CH  3   Channel volume 109
BA  109   CR    2+1/48   TR  4   CH  4   Channel volume 109
BA  109   CR    2+1/48   TR  5   CH  5   Channel volume 89
BA  109   CR    2+1/48   TR  6   CH  6   Channel volume 109
BA  109   CR    2+1/48   TR  7   CH  7   Channel volume 93
BA  109   CR    2+1/48   TR  8   CH 10   Channel volume 93
BA  109   CR    2+1/48   TR  9   CH 11   Channel volume 98
BA  109   CR    2+1/48   TR 10   CH 12   Channel volume 46
BA  109   CR    2+1/32   TR  1   CH  1   Channel volume 81
BA  109   CR    2+1/32   TR  2   CH  2   Channel volume 23
BA  109   CR    2+1/32   TR  3   CH  3   Channel volume 109
BA  109   CR    2+1/32   TR  4   CH  4   Channel volume 109
BA  109   CR    2+1/32   TR  5   CH  5   Channel volume 89
BA  109   CR    2+1/32   TR  6   CH  6   Channel volume 109
BA  109   CR    2+1/32   TR  7   CH  7   Channel volume 93
BA  109   CR    2+1/32   TR  8   CH 10   Channel volume 93
BA  109   CR    2+1/32   TR  9   CH 11   Channel volume 98
BA  109   CR    2+1/32   TR 10   CH 12   Channel volume 46
BA  109   CR    2+1/24   TR  1   CH  1   Channel volume 81
BA  109   CR    2+1/24   TR  2   CH  2   Channel volume 23
BA  109   CR    2+1/24   TR  3   CH  3   Channel volume 109
BA  109   CR    2+1/24   TR  4   CH  4   Channel volume 109
BA  109   CR    2+1/24   TR  5   CH  5   Channel volume 89
BA  109   CR    2+1/24   TR  6   CH  6   Channel volume 109
BA  109   CR    2+1/24   TR  7   CH  7   Channel volume 93
BA  109   CR    2+1/24   TR  8   CH 10   Channel volume 93
BA  109   CR    2+1/24   TR  9   CH 11   Channel volume 98
BA  109   CR    2+1/24   TR 10   CH 12   Channel volume 46
BA  109   CR    2+5/96   TR  1   CH  1   Channel volume 81
BA  109   CR    2+5/96   TR  2   CH  2   Channel volume 23
BA  109   CR    2+5/96   TR  3   CH  3   Channel volume 109
BA  109   CR    2+5/96   TR  4   CH  4   Channel volume 109
BA  109   CR    2+5/96   TR  5   CH  5   Channel volume 89
BA  109   CR    2+5/96   TR  6   CH  6   Channel volume 109
BA  109   CR    2+5/96   TR  7   CH  7   Channel volume 93
BA  109   CR    2+5/96   TR  8   CH 10   Channel volume 93
BA  109   CR    2+5/96   TR  9   CH 11   Channel volume 98
BA  109   CR    2+5/96   TR 10   CH 12   Channel volume 46
BA  109   CR    2+1/16   TR  1   CH  1   Channel volume 81
BA  109   CR    2+1/16   TR  2   CH  2   Channel volume 23
BA  109   CR    2+1/16   TR  3   CH  3   Channel volume 109
BA  109   CR    2+1/16   TR  4   CH  4   Channel volume 109
BA  109   CR    2+1/16   TR  5   CH  5   Channel volume 89
BA  109   CR    2+1/16   TR  6   CH  6   Channel volume 109
BA  109   CR    2+1/16   TR  7   CH  7   Channel volume 93
BA  109   CR    2+1/16   TR  8   CH 10   Channel volume 93
BA  109   CR    2+1/16   TR  9   CH 11   Channel volume 98
BA  109   CR    2+1/16   TR 10   CH 12   Channel volume 46
BA  109   CR    2+7/96   TR  1   CH  1   Channel volume 81
