format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 62
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "trumpet"
BA   13   CR     3+1/4   TR  5   CH  5   NT  E--         13/96   voff=99
BA   13   CR   3+25/96   TR  2   CH  2   Channel volume 85
BA   13   CR   3+13/48   TR  2   CH  2   Channel volume 84
BA   13   CR    3+9/32   TR  2   CH  2   Channel volume 84
BA   13   CR    3+7/24   TR  2   CH  2   Channel volume 83
BA   13   CR   3+29/96   TR  2   CH  2   Channel volume 83
BA   13   CR    3+5/16   TR  2   CH  2   Channel volume 82
BA   13   CR   3+31/96   TR  2   CH  2   Channel volume 82
BA   13   CR     3+1/3   TR  2   CH  2   Channel volume 81
BA   13   CR   3+11/32   TR  2   CH  2   Channel volume 81
BA   13   CR   3+17/48   TR  2   CH  2   Channel volume 80
BA   13   CR   3+35/96   TR  2   CH  2   Channel volume 80
BA   13   CR     3+3/8   TR  2   CH  2   Channel volume 80
BA   13   CR   3+37/96   TR  2   CH  2   Channel volume 79
BA   13   CR   3+19/48   TR  2   CH  2   Channel volume 79
BA   13   CR   3+13/32   TR  2   CH  2   Channel volume 78
BA   13   CR    3+5/12   TR  2   CH  2   Channel volume 78
BA   13   CR   3+41/96   TR  2   CH  2   Channel volume 77
BA   13   CR    3+7/16   TR  2   CH  2   Channel volume 77
BA   13   CR   3+43/96   TR  2   CH  2   Channel volume 76
BA   13   CR   3+11/24   TR  2   CH  2   Channel volume 76
BA   13   CR   3+15/32   TR  2   CH  2   Channel volume 75
BA   13   CR   3+23/48   TR  2   CH  2   Channel volume 75
BA   13   CR   3+47/96   TR  2   CH  2   Channel volume 74
BA   13   CR     3+1/2   TR  2   CH  2   Channel volume 74
BA   13   CR     3+1/2   TR  5   CH  5   NT  E--         13/96   voff=99
BA   13   CR   3+49/96   TR  2   CH  2   Channel volume 73
BA   13   CR   3+25/48   TR  2   CH  2   Channel volume 73
BA   13   CR   3+17/32   TR  2   CH  2   Channel volume 72
BA   13   CR   3+13/24   TR  2   CH  2   Channel volume 72
BA   13   CR   3+53/96   TR  2   CH  2   Channel volume 72
BA   13   CR    3+9/16   TR  2   CH  2   Channel volume 71
BA   13   CR   3+55/96   TR  2   CH  2   Channel volume 71
BA   13   CR    3+7/12   TR  2   CH  2   Channel volume 70
BA   13   CR   3+19/32   TR  2   CH  2   Channel volume 70
BA   13   CR   3+29/48   TR  2   CH  2   Channel volume 69
BA   13   CR   3+59/96   TR  2   CH  2   Channel volume 69
BA   13   CR     3+5/8   TR  2   CH  2   Channel volume 68
BA   13   CR   3+61/96   TR  2   CH  2   Channel volume 68
BA   13   CR   3+31/48   TR  2   CH  2   Channel volume 67
BA   13   CR   3+21/32   TR  2   CH  2   Channel volume 67
BA   13   CR     3+2/3   TR  2   CH  2   Channel volume 66
BA   13   CR   3+65/96   TR  2   CH  2   Channel volume 66
BA   13   CR   3+11/16   TR  2   CH  2   Channel volume 65
BA   13   CR   3+67/96   TR  2   CH  2   Channel volume 65
BA   13   CR   3+17/24   TR  2   CH  2   Channel volume 65
BA   13   CR   3+23/32   TR  2   CH  2   Channel volume 64
BA   13   CR   3+35/48   TR  2   CH  2   Channel volume 64
BA   13   CR   3+71/96   TR  2   CH  2   Channel volume 63
BA   13   CR     3+3/4   TR  2   CH  2   Channel volume 63
BA   13   CR     3+3/4   TR  5   CH  5   NT  E--         13/96   voff=99
BA   13   CR   3+73/96   TR  1   CH  1   Channel volume 65
BA   13   CR   3+73/96   TR  2   CH  2   Channel volume 62
BA   13   CR   3+37/48   TR  1   CH  1   Channel volume 66
BA   13   CR   3+37/48   TR  2   CH  2   Channel volume 62
BA   13   CR   3+25/32   TR  1   CH  1   Channel volume 68
BA   13   CR   3+25/32   TR  2   CH  2   Channel volume 61
BA   13   CR   3+19/24   TR  1   CH  1   Channel volume 69
BA   13   CR   3+19/24   TR  2   CH  2   Channel volume 61
BA   13   CR   3+77/96   TR  1   CH  1   Channel volume 70
BA   13   CR   3+77/96   TR  2   CH  2   Channel volume 60
BA   13   CR   3+13/16   TR  1   CH  1   Channel volume 72
BA   13   CR   3+13/16   TR  2   CH  2   Channel volume 60
BA   13   CR   3+79/96   TR  1   CH  1   Channel volume 73
BA   13   CR   3+79/96   TR  2   CH  2   Channel volume 59
BA   13   CR     3+5/6   TR  1   CH  1   Channel volume 74
BA   13   CR     3+5/6   TR  2   CH  2   Channel volume 59
BA   13   CR   3+27/32   TR  1   CH  1   Channel volume 76
BA   13   CR   3+27/32   TR  2   CH  2   Channel volume 58
BA   13   CR   3+41/48   TR  1   CH  1   Channel volume 77
BA   13   CR   3+41/48   TR  2   CH  2   Channel volume 58
BA   13   CR   3+83/96   TR  1   CH  1   Channel volume 79
BA   13   CR   3+83/96   TR  2   CH  2   Channel volume 57
BA   13   CR     3+7/8   TR  1   CH  1   Channel volume 80
BA   13   CR     3+7/8   TR  2   CH  2   Channel volume 57
BA   13   CR   3+85/96   TR  1   CH  1   Channel volume 81
BA   13   CR   3+85/96   TR  2   CH  2   Channel volume 57
BA   13   CR   3+43/48   TR  1   CH  1   Channel volume 83
BA   13   CR   3+43/48   TR  2   CH  2   Channel volume 56
BA   13   CR   3+29/32   TR  1   CH  1   Channel volume 84
BA   13   CR   3+29/32   TR  2   CH  2   Channel volume 56
BA   13   CR   3+11/12   TR  1   CH  1   Channel volume 85
BA   13   CR   3+11/12   TR  2   CH  2   Channel volume 55
BA   13   CR   3+89/96   TR  1   CH  1   Channel volume 87
BA   13   CR   3+89/96   TR  2   CH  2   Channel volume 55
BA   13   CR   3+15/16   TR  1   CH  1   Channel volume 88
BA   13   CR   3+15/16   TR  2   CH  2   Channel volume 54
BA   13   CR   3+91/96   TR  1   CH  1   Channel volume 90
BA   13   CR   3+91/96   TR  2   CH  2   Channel volume 54
BA   13   CR   3+23/24   TR  1   CH  1   Channel volume 91
BA   13   CR   3+23/24   TR  2   CH  2   Channel volume 53
BA   13   CR   3+31/32   TR  1   CH  1   Channel volume 92
BA   13   CR   3+31/32   TR  2   CH  2   Channel volume 53
BA   13   CR   3+47/48   TR  1   CH  1   Channel volume 94
BA   13   CR   3+47/48   TR  2   CH  2   Channel volume 52
BA   13   CR   3+95/96   TR  1   CH  1   Channel volume 95
BA   13   CR   3+95/96   TR  2   CH  2   Channel volume 52

BA   14   CR         0   TR  1   CH  1   Channel volume 96
BA   14   CR         0   TR  2   CH  2   Channel volume 51
BA   14   CR         0   TR  4   CH  4   NT  A-          13/96   voff=99
BA   14   CR         0   TR  5   CH  5   NT  A--         23/96   voff=99
BA   14   CR       1/2   TR  4   CH  4   NT  A--         13/96   voff=99
BA   14   CR       1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   14   CR       3/4   TR  4   CH  4   NT  C#-         13/96   voff=99
BA   14   CR       3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   14   CR     73/96   TR  2   CH  2   Channel volume 53
BA   14   CR     37/48   TR  2   CH  2   Channel volume 55
BA   14   CR     25/32   TR  2   CH  2   Channel volume 57
BA   14   CR     19/24   TR  2   CH  2   Channel volume 59
BA   14   CR     77/96   TR  2   CH  2   Channel volume 61
BA   14   CR     13/16   TR  2   CH  2   Channel volume 63
BA   14   CR     79/96   TR  2   CH  2   Channel volume 65
BA   14   CR       5/6   TR  2   CH  2   Channel volume 66
BA   14   CR     27/32   TR  2   CH  2   Channel volume 68
BA   14   CR     41/48   TR  2   CH  2   Channel volume 70
BA   14   CR     83/96   TR  2   CH  2   Channel volume 72
BA   14   CR       7/8   TR  2   CH  2   Channel volume 74
BA   14   CR     85/96   TR  2   CH  2   Channel volume 76
BA   14   CR     43/48   TR  2   CH  2   Channel volume 78
BA   14   CR     29/32   TR  2   CH  2   Channel volume 79
BA   14   CR     11/12   TR  2   CH  2   Channel volume 81
BA   14   CR     89/96   TR  2   CH  2   Channel volume 83
BA   14   CR     15/16   TR  2   CH  2   Channel volume 85
BA   14   CR     91/96   TR  2   CH  2   Channel volume 87
BA   14   CR     23/24   TR  2   CH  2   Channel volume 89
BA   14   CR     31/32   TR  2   CH  2   Channel volume 91
BA   14   CR     47/48   TR  2   CH  2   Channel volume 93
BA   14   CR     95/96   TR  2   CH  2   Channel volume 94
BA   14   CR         1   TR  2   CH  2   Channel volume 96
BA   14   CR         1   TR  4   CH  4   NT  E-          71/96   voff=99
BA   14   CR         1   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    1+1/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     1+1/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    1+3/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     1+1/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    1+5/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     1+3/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    1+7/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     1+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    1+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     1+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR   1+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     1+3/4   TR  4   CH  4   NT  C#-         13/96   voff=99
BA   14   CR     1+3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   14   CR         2   TR  4   CH  4   NT  E-          13/96   voff=99
BA   14   CR         2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   14   CR     2+1/4   TR  4   CH  4   NT  F#-         13/96   voff=99
BA   14   CR     2+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   14   CR     2+1/2   TR  4   CH  4   NT  G-        1+47/96   voff=99
BA   14   CR     2+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    2+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     2+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR   2+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     2+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR   2+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     2+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR   2+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR         3   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    3+1/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     3+1/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    3+3/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     3+1/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    3+5/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     3+3/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR    3+7/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   14   CR     3+1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   14   CR     3+5/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   14   CR     3+7/8   TR  7   CH 10   NT  D--         11/96   voff=99

BA   15   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA   15   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA   15   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA   15   CR         0   TR  1   CH  1   ST &B0 &0A &26
BA   15   CR         0   TR  1   CH  1   Channel volume 96
BA   15   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA   15   CR         0   TR  1   CH  1   Instrument 57
BA   15   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA   15   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA   15   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA   15   CR         0   TR  1   CH  1   ST &B0 &0A &26
BA   15   CR         0   TR  1   CH  1   Channel volume 96
BA   15   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA   15   CR         0   TR  1   CH  1   Instrument 57
BA   15   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA   15   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA   15   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA   15   CR         0   TR  1   CH  1   ST &B0 &0A &26
BA   15   CR         0   TR  1   CH  1   Channel volume 96
BA   15   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA   15   CR         0   TR  1   CH  1   Instrument 57
BA   15   CR         0   TR  1   CH 16   End of track
BA   15   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA   15   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA   15   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA   15   CR         0   TR  2   CH  2   ST &B1 &0A &26
BA   15   CR         0   TR  2   CH  2   Channel volume 96
BA   15   CR         0   TR  2   CH  2   ST &E1 &00 &40
BA   15   CR         0   TR  2   CH  2   Instrument 57
BA   15   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA   15   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA   15   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA   15   CR         0   TR  2   CH  2   ST &B1 &0A &26
BA   15   CR         0   TR  2   CH  2   Channel volume 96
BA   15   CR         0   TR  2   CH  2   ST &E1 &00 &40
BA   15   CR         0   TR  2   CH  2   Instrument 57
BA   15   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA   15   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA   15   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA   15   CR         0   TR  2   CH  2   ST &B1 &0A &26
BA   15   CR         0   TR  2   CH  2   Channel volume 96
BA   15   CR         0   TR  2   CH  2   ST &E1 &00 &40
BA   15   CR         0   TR  2   CH  2   Instrument 57
BA   15   CR         0   TR  2   CH 16   End of track
BA   15   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA   15   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA   15   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA   15   CR         0   TR  3   CH  3   ST &B2 &0A &5A
BA   15   CR         0   TR  3   CH  3   Channel volume 101
BA   15   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA   15   CR         0   TR  3   CH  3   Instrument 71
BA   15   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA   15   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA   15   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA   15   CR         0   TR  3   CH  3   ST &B2 &0A &5A
BA   15   CR         0   TR  3   CH  3   Channel volume 101
BA   15   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA   15   CR         0   TR  3   CH  3   Instrument 71
BA   15   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA   15   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA   15   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA   15   CR         0   TR  3   CH  3   ST &B2 &0A &5A
BA   15   CR         0   TR  3   CH  3   Channel volume 101
BA   15   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA   15   CR         0   TR  3   CH  3   Instrument 71
BA   15   CR         0   TR  3   CH 16   End of track
BA   15   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA   15   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA   15   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA   15   CR         0   TR  4   CH  4   ST &B3 &0A &5A
BA   15   CR         0   TR  4   CH  4   Channel volume 101
BA   15   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA   15   CR         0   TR  4   CH  4   Instrument 71
BA   15   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA   15   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA   15   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA   15   CR         0   TR  4   CH  4   ST &B3 &0A &5A
BA   15   CR         0   TR  4   CH  4   Channel volume 101
BA   15   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA   15   CR         0   TR  4   CH  4   Instrument 71
BA   15   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA   15   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA   15   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA   15   CR         0   TR  4   CH  4   ST &B3 &0A &5A
BA   15   CR         0   TR  4   CH  4   Channel volume 101
BA   15   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA   15   CR         0   TR  4   CH  4   Instrument 71
BA   15   CR         0   TR  4   CH 16   End of track
BA   15   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA   15   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA   15   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA   15   CR         0   TR  5   CH  5   ST &B4 &0A &2D
BA   15   CR         0   TR  5   CH  5   Channel volume 92
BA   15   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA   15   CR         0   TR  5   CH  5   Instrument 33
BA   15   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA   15   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA   15   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA   15   CR         0   TR  5   CH  5   ST &B4 &0A &2D
BA   15   CR         0   TR  5   CH  5   Channel volume 92
BA   15   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA   15   CR         0   TR  5   CH  5   Instrument 33
BA   15   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA   15   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA   15   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA   15   CR         0   TR  5   CH  5   ST &B4 &0A &2D
BA   15   CR         0   TR  5   CH  5   Channel volume 92
BA   15   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA   15   CR         0   TR  5   CH  5   Instrument 33
BA   15   CR         0   TR  5   CH 16   End of track
BA   15   CR         0   TR  6   CH  6   ST &B5 &65 &00
BA   15   CR         0   TR  6   CH  6   ST &B5 &64 &00
BA   15   CR         0   TR  6   CH  6   ST &B5 &06 &0C
BA   15   CR         0   TR  6   CH  6   ST &B5 &0A &2D
BA   15   CR         0   TR  6   CH  6   Channel volume 106
BA   15   CR         0   TR  6   CH  6   ST &E5 &00 &40
BA   15   CR         0   TR  6   CH  6   Instrument 73
BA   15   CR         0   TR  6   CH  6   ST &B5 &65 &00
BA   15   CR         0   TR  6   CH  6   ST &B5 &64 &00
BA   15   CR         0   TR  6   CH  6   ST &B5 &06 &0C
BA   15   CR         0   TR  6   CH  6   ST &B5 &0A &2D
BA   15   CR         0   TR  6   CH  6   Channel volume 106
BA   15   CR         0   TR  6   CH  6   ST &E5 &00 &40
BA   15   CR         0   TR  6   CH  6   Instrument 73
BA   15   CR         0   TR  6   CH  6   ST &B5 &65 &00
BA   15   CR         0   TR  6   CH  6   ST &B5 &64 &00
BA   15   CR         0   TR  6   CH  6   ST &B5 &06 &0C
BA   15   CR         0   TR  6   CH  6   ST &B5 &0A &2D
BA   15   CR         0   TR  6   CH  6   Channel volume 106
BA   15   CR         0   TR  6   CH  6   ST &E5 &00 &40
BA   15   CR         0   TR  6   CH  6   Instrument 73
BA   15   CR         0   TR  6   CH 16   End of track
BA   15   CR         0   TR  7   CH 10   ST &B9 &65 &00
BA   15   CR         0   TR  7   CH 10   ST &B9 &64 &00
BA   15   CR         0   TR  7   CH 10   ST &B9 &06 &0C
BA   15   CR         0   TR  7   CH 10   ST &B9 &0A &5A
BA   15   CR         0   TR  7   CH 10   Channel volume 72
BA   15   CR         0   TR  7   CH 10   ST &E9 &00 &40
BA   15   CR         0   TR  7   CH 10   ST &B9 &65 &00
BA   15   CR         0   TR  7   CH 10   ST &B9 &64 &00
BA   15   CR         0   TR  7   CH 10   ST &B9 &06 &0C
BA   15   CR         0   TR  7   CH 10   ST &B9 &0A &5A
BA   15   CR         0   TR  7   CH 10   Channel volume 72
BA   15   CR         0   TR  7   CH 10   ST &E9 &00 &40
BA   15   CR         0   TR  7   CH 10   ST &B9 &65 &00
BA   15   CR         0   TR  7   CH 10   ST &B9 &64 &00
BA   15   CR         0   TR  7   CH 10   ST &B9 &06 &0C
BA   15   CR         0   TR  7   CH 10   ST &B9 &0A &5A
BA   15   CR         0   TR  7   CH 10   Channel volume 72
BA   15   CR         0   TR  7   CH 10   ST &E9 &00 &40
BA   15   CR         0   TR  7   CH 16   End of track
# Successfully parsed
# Duration = 54.1936 seconds
