format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 119
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out"
BA   35   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR     1+1/2   TR 11   CH 15   NT  F#--        23/48   voff=0
BA   35   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR     1+3/4   TR  8   CH  8   NT  F#'         11/48   voff=0
BA   35   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR         2   TR  7   CH 11   NT  Eb        1+47/48   voff=0
BA   35   CR         2   TR  7   CH 11   NT  C'        1+47/48   voff=0
BA   35   CR         2   TR  7   CH 11   NT  Eb'       1+47/48   voff=0
BA   35   CR         2   TR  7   CH 11   NT  Eb        1+47/48   voff=0
BA   35   CR         2   TR  7   CH 11   NT  C         1+47/48   voff=0
BA   35   CR         2   TR  7   CH 11   NT  Eb-       1+47/48   voff=0
BA   35   CR         2   TR  8   CH  8   NT  G#'       3+23/48   voff=0
BA   35   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   35   CR         2   TR  9   CH 10   NT  D--          1/16   von=102   voff=0
BA   35   CR         2   TR 11   CH 15   NT  F--         23/48   voff=0
BA   35   CR         2   TR 12   CH 14   NT  Eb        1+47/48   voff=0
BA   35   CR         2   TR 12   CH 14   NT  Eb'       1+47/48   voff=0
BA   35   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   35   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR         3   TR  6   CH  9   NT  Eb'       3+47/48   voff=0
BA   35   CR         3   TR  9   CH 10   NT  D--          1/16   von=99   voff=0
BA   35   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   35   CR         3   TR 11   CH 15   NT  F--         23/48   voff=0
BA   35   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   35   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   36   CR         0   TR  4   CH  4   NT  C#       17+47/48   voff=0
BA   36   CR         0   TR  4   CH  4   NT  C#'      17+47/48   voff=0
BA   36   CR         0   TR  6   CH  9   NT  C#'       3+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  C#        1+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  G#        1+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  C#'       1+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  F'        1+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  F         1+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  C#        1+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  G#-       1+47/48   voff=0
BA   36   CR         0   TR  7   CH 11   NT  C#-       1+47/48   voff=0
BA   36   CR         0   TR  9   CH 10   NT  D--          1/16   von=99   voff=0
BA   36   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   36   CR         0   TR 11   CH 15   NT  Bb--        23/48   voff=0
BA   36   CR         0   TR 12   CH 14   NT  C#        1+23/48   voff=0
BA   36   CR         0   TR 12   CH 14   NT  C#'       1+23/48   voff=0
BA   36   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   36   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR         1   TR  6   CH  9   NT  G#        3+47/48   voff=0
BA   36   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   36   CR         1   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   36   CR         1   TR 11   CH 15   NT  Bb--        23/48   voff=0
BA   36   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR     1+1/2   TR  1   CH  1   NT  Eb''        11/48   von=85   voff=0
BA   36   CR     1+1/2   TR  8   CH  8   NT  F#'         11/48   voff=0
BA   36   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR     1+1/2   TR 12   CH 14   NT  Eb'         11/48   voff=0
BA   36   CR     1+1/2   TR 12   CH 14   NT  Eb          11/48   voff=0
BA   36   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR     1+3/4   TR  1   CH  1   NT  F''         11/48   voff=0
BA   36   CR     1+3/4   TR  8   CH  8   NT  F'          11/48   voff=0
BA   36   CR     1+3/4   TR 12   CH 14   NT  F'          11/48   voff=0
BA   36   CR     1+3/4   TR 12   CH 14   NT  F           11/48   voff=0
BA   36   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR         2   TR  1   CH  1   NT  F#''        35/48   voff=0
BA   36   CR         2   TR  6   CH  9   NT  Bb        3+47/48   voff=0
BA   36   CR         2   TR  7   CH 11   NT  Bb-       4+35/48   voff=0
BA   36   CR         2   TR  7   CH 11   NT  C#        6+47/48   voff=0
BA   36   CR         2   TR  7   CH 11   NT  F#        3+47/48   voff=0
BA   36   CR         2   TR  7   CH 11   NT  F#-       3+47/48   voff=0
BA   36   CR         2   TR  7   CH 11   NT  C#-       6+47/48   voff=0
BA   36   CR         2   TR  7   CH 11   NT  Bb--      6+47/48   voff=0
BA   36   CR         2   TR  8   CH  8   NT  C#'       7+23/48   voff=0
BA   36   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   36   CR         2   TR  9   CH 10   NT  D--          1/16   von=102   voff=0
BA   36   CR         2   TR  9   CH 10   NT  G-           1/16   von=127   voff=0
BA   36   CR         2   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   36   CR         2   TR 12   CH 14   NT  F#          35/48   voff=0
BA   36   CR         2   TR 12   CH 14   NT  F#'         35/48   voff=0
BA   36   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   36   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR     2+3/4   TR  1   CH  1   NT  F''         35/48   voff=0
BA   36   CR     2+3/4   TR 12   CH 14   NT  F'          35/48   voff=0
BA   36   CR     2+3/4   TR 12   CH 14   NT  F           35/48   voff=0
BA   36   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   36   CR         3   TR  9   CH 10   NT  D--          1/16   von=95   voff=0
BA   36   CR         3   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   36   CR     3+1/2   TR  1   CH  1   NT  Eb''        23/48   voff=0
BA   36   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   36   CR     3+1/2   TR 12   CH 14   NT  Eb'         23/48   voff=0
BA   36   CR     3+1/2   TR 12   CH 14   NT  Eb          23/48   voff=0
BA   36   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   36   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   37   CR         0   TR  1   CH  1   NT  C#''        35/48   voff=0
BA   37   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   37   CR         0   TR  9   CH 10   NT  D--          1/16   von=99   voff=0
BA   37   CR         0   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   37   CR         0   TR 12   CH 14   NT  C#          47/48   voff=0
BA   37   CR         0   TR 12   CH 14   NT  C#'         47/48   voff=0
BA   37   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   37   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR       3/4   TR  1   CH  1   NT  Eb''         5/48   voff=0
BA   37   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR       7/8   TR  1   CH  1   NT  C#''         5/48   voff=0
BA   37   CR         1   TR  1   CH  1   NT  G#'       4+23/48   voff=0
BA   37   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   37   CR         1   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   37   CR         1   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   37   CR         1   TR 12   CH 14   NT  G#        3+47/48   voff=0
BA   37   CR         1   TR 12   CH 14   NT  G#-       3+47/48   voff=0
BA   37   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR         2   TR  7   CH 11   NT  Bb          35/48   voff=0
BA   37   CR         2   TR  7   CH 11   NT  F#'         35/48   voff=0
BA   37   CR         2   TR  7   CH 11   NT  F#          35/48   voff=0
BA   37   CR         2   TR  7   CH 11   NT  Bb-         35/48   voff=0
BA   37   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   37   CR         2   TR  9   CH 10   NT  D--          1/16   von=94   voff=0
BA   37   CR         2   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   37   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   37   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR     2+3/4   TR  7   CH 11   NT  F           35/48   voff=0
BA   37   CR     2+3/4   TR  7   CH 11   NT  G#-         35/48   voff=0
BA   37   CR     2+3/4   TR  7   CH 11   NT  F'          35/48   voff=0
BA   37   CR     2+3/4   TR  7   CH 11   NT  G#          35/48   voff=0
BA   37   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR         3   TR  9   CH 10   NT  D--          1/16   von=99   voff=0
BA   37   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   37   CR         3   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   37   CR     3+1/2   TR  7   CH 11   NT  F#-         23/48   voff=0
BA   37   CR     3+1/2   TR  7   CH 11   NT  Eb          23/48   voff=0
BA   37   CR     3+1/2   TR  7   CH 11   NT  F#          23/48   voff=0
BA   37   CR     3+1/2   TR  7   CH 11   NT  Eb'         23/48   voff=0
BA   37   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=77   voff=0
BA   37   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   37   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   38   CR         0   TR  7   CH 11   NT  F           47/48   voff=0
BA   38   CR         0   TR  7   CH 11   NT  C#'         47/48   voff=0
BA   38   CR         0   TR  7   CH 11   NT  C#          47/48   voff=0
BA   38   CR         0   TR  7   CH 11   NT  F-          47/48   voff=0
BA   38   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   38   CR         0   TR  9   CH 10   NT  D--          1/16   von=101   voff=0
BA   38   CR         0   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   38   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=78   voff=0
BA   38   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR         1   TR  7   CH 11   NT  C#-       4+47/48   voff=0
BA   38   CR         1   TR  7   CH 11   NT  G#-      10+47/48   voff=0
BA   38   CR         1   TR  7   CH 11   NT  C#        4+47/48   voff=0
BA   38   CR         1   TR  7   CH 11   NT  C#        4+47/48   voff=0
BA   38   CR         1   TR  7   CH 11   NT  G#       10+47/48   voff=0
BA   38   CR         1   TR  7   CH 11   NT  C#'       8+47/48   voff=0
BA   38   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   38   CR         1   TR  9   CH 10   NT  D--          1/16   von=78   voff=0
BA   38   CR         1   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   38   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR     1+1/2   TR  1   CH  1   NT  Eb''        11/48   voff=0
BA   38   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR     1+1/2   TR 12   CH 14   NT  Eb'         11/48   voff=0
BA   38   CR     1+1/2   TR 12   CH 14   NT  Eb          11/48   voff=0
BA   38   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR     1+3/4   TR  1   CH  1   NT  F''         11/48   voff=0
BA   38   CR     1+3/4   TR 12   CH 14   NT  F'          11/48   voff=0
BA   38   CR     1+3/4   TR 12   CH 14   NT  F           11/48   voff=0
BA   38   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR         2   TR  1   CH  1   NT  F#''        35/48   voff=0
BA   38   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   38   CR         2   TR  9   CH 10   NT  D--          1/16   von=99   voff=0
BA   38   CR         2   TR 11   CH 15   NT  G#--        23/48   voff=0
BA   38   CR         2   TR 12   CH 14   NT  F#          35/48   voff=0
BA   38   CR         2   TR 12   CH 14   NT  F#'         35/48   voff=0
BA   38   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=78   voff=0
BA   38   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR     2+3/4   TR  1   CH  1   NT  F''         35/48   voff=0
BA   38   CR     2+3/4   TR 12   CH 14   NT  F'          35/48   voff=0
BA   38   CR     2+3/4   TR 12   CH 14   NT  F           35/48   voff=0
BA   38   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR         3   TR  9   CH 10   NT  D--          1/16   von=100   voff=0
BA   38   CR         3   TR  9   CH 10   NT  C--          1/16   voff=0
BA   38   CR         3   TR 11   CH 15   NT  G#--        23/48   voff=0
BA   38   CR     3+1/2   TR  1   CH  1   NT  Eb''        23/48   voff=0
BA   38   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=78   voff=0
BA   38   CR     3+1/2   TR 12   CH 14   NT  Eb'         23/48   voff=0
BA   38   CR     3+1/2   TR 12   CH 14   NT  Eb          23/48   voff=0
BA   38   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   38   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   von=80   voff=0

BA   39   CR         0   TR  1   CH  1   NT  C#''        35/48   voff=0
BA   39   CR         0   TR  9   CH 10   NT  D--          1/16   von=101   voff=0
BA   39   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   39   CR         0   TR 11   CH 15   NT  G#--        23/48   voff=0
BA   39   CR         0   TR 12   CH 14   NT  C#          47/48   voff=0
BA   39   CR         0   TR 12   CH 14   NT  C#'         47/48   voff=0
BA   39   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=78   voff=0
BA   39   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   39   CR       3/4   TR  1   CH  1   NT  Eb''         5/48   voff=0
BA   39   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   39   CR       7/8   TR  1   CH  1   NT  F''          5/48   voff=0
BA   39   CR     15/16   TR 12   CH 14   Channel volume 126
BA   39   CR     23/24   TR 12   CH 14   Channel volume 125
BA   39   CR     31/32   TR 12   CH 14   Channel volume 124
BA   39   CR     95/96   TR 12   CH 14   Channel volume 123
BA   39   CR         1   TR  1   CH  1   NT  G#''      6+35/48   voff=0
BA   39   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   39   CR         1   TR  9   CH 10   NT  D--          1/16   von=78   voff=0
BA   39   CR         1   TR 11   CH 15   NT  G#--        23/48   voff=0
BA   39   CR         1   TR 12   CH 14   Channel volume 122
BA   39   CR         1   TR 12   CH 14   NT  G#'       6+47/48   voff=0
BA   39   CR         1   TR 12   CH 14   NT  G#        6+47/48   voff=0
BA   39   CR    1+1/48   TR 12   CH 14   Channel volume 121
BA   39   CR    1+1/24   TR 12   CH 14   Channel volume 120
BA   39   CR    1+5/96   TR 12   CH 14   Channel volume 119
BA   39   CR    1+7/96   TR 12   CH 14   Channel volume 118
BA   39   CR    1+1/12   TR 12   CH 14   Channel volume 117
BA   39   CR    1+5/48   TR 12   CH 14   Channel volume 116
BA   39   CR     1+1/8   TR 12   CH 14   Channel volume 115
BA   39   CR   1+13/96   TR 12   CH 14   Channel volume 114
BA   39   CR    1+5/32   TR 12   CH 14   Channel volume 113
BA   39   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   39   CR   1+17/96   TR 12   CH 14   Channel volume 112
BA   39   CR    1+3/16   TR 12   CH 14   Channel volume 111
BA   39   CR    1+5/24   TR 12   CH 14   Channel volume 110
BA   39   CR    1+7/32   TR 12   CH 14   Channel volume 109
BA   39   CR   1+23/96   TR 12   CH 14   Channel volume 108
BA   39   CR   1+25/96   TR 12   CH 14   Channel volume 107
BA   39   CR   1+13/48   TR 12   CH 14   Channel volume 106
BA   39   CR    1+7/24   TR 12   CH 14   Channel volume 105
BA   39   CR   1+29/96   TR 12   CH 14   Channel volume 104
BA   39   CR   1+31/96   TR 12   CH 14   Channel volume 103
BA   39   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   39   CR   1+11/32   TR 12   CH 14   Channel volume 102
BA   39   CR   1+17/48   TR 12   CH 14   Channel volume 101
BA   39   CR     1+3/8   TR 12   CH 14   Channel volume 100
BA   39   CR   1+19/48   TR 12   CH 14   Channel volume 99
BA   39   CR   1+13/32   TR 12   CH 14   Channel volume 98
BA   39   CR   1+41/96   TR 12   CH 14   Channel volume 97
BA   39   CR    1+7/16   TR 12   CH 14   Channel volume 96
BA   39   CR   1+11/24   TR 12   CH 14   Channel volume 95
BA   39   CR   1+23/48   TR 12   CH 14   Channel volume 94
BA   39   CR   1+47/96   TR 12   CH 14   Channel volume 93
BA   39   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   39   CR   1+49/96   TR 12   CH 14   Channel volume 92
BA   39   CR   1+25/48   TR 12   CH 14   Channel volume 91
BA   39   CR   1+13/24   TR 12   CH 14   Channel volume 90
BA   39   CR    1+9/16   TR 12   CH 14   Channel volume 89
BA   39   CR   1+55/96   TR 12   CH 14   Channel volume 88
BA   39   CR   1+19/32   TR 12   CH 14   Channel volume 87
BA   39   CR   1+59/96   TR 12   CH 14   Channel volume 86
