format=1 tracks=15 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 108
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Rockman 10 - "Under Normal Circumstance" v1.3"
BA   14   CR     3+3/4   TR  9   CH  9   NT  A-          11/96
BA   14   CR     3+3/4   TR 10   CH 10   NT  A--         23/96
BA   14   CR     3+3/4   TR 11   CH 11   NT  G--         23/96
BA   14   CR     3+3/4   TR 12   CH 12   NT  D-          23/96

BA   15   CR         0   TR  3   CH  3   NT  F#'         23/96   von=100
BA   15   CR         0   TR  3   CH  3   NT  F#          23/96
BA   15   CR         0   TR  5   CH  5   NT  B           23/96
BA   15   CR         0   TR  7   CH  7   NT  B-          47/96
BA   15   CR         0   TR  9   CH  9   NT  B-          11/96
BA   15   CR         0   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR         0   TR 10   CH 10   NT  A-          23/96
BA   15   CR         0   TR 10   CH 10   NT  A--         23/96   von=100
BA   15   CR         0   TR 10   CH 10   NT  B---        23/96
BA   15   CR         0   TR 11   CH 11   NT  F#---       23/96
BA   15   CR         0   TR 12   CH 12   NT  C#--        23/96
BA   15   CR       1/4   TR  3   CH  3   NT  D'          47/96
BA   15   CR       1/4   TR  3   CH  3   NT  D           47/96
BA   15   CR       1/4   TR  5   CH  5   NT  B'          23/96
BA   15   CR       1/4   TR  8   CH  8   NT  A-          23/96
BA   15   CR       1/4   TR  9   CH  9   NT  B-          11/96
BA   15   CR       1/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR       1/4   TR 11   CH 11   NT  A---        23/96
BA   15   CR       1/4   TR 12   CH 12   NT  E--         23/96
BA   15   CR       1/2   TR  5   CH  5   NT  B           23/96
BA   15   CR       1/2   TR  6   CH  6   NT  B           23/96
BA   15   CR       1/2   TR 10   CH 10   NT  Bb--        23/96
BA   15   CR       1/2   TR 10   CH 10   NT  D--         23/96   von=100
BA   15   CR       1/2   TR 11   CH 11   NT  B---        23/96
BA   15   CR       1/2   TR 12   CH 12   NT  F#--        23/96
BA   15   CR       3/4   TR  3   CH  3   NT  B           47/96
BA   15   CR       3/4   TR  3   CH  3   NT  B-          47/96
BA   15   CR       3/4   TR  5   CH  5   NT  B'          23/96
BA   15   CR       3/4   TR  6   CH  6   NT  B'          23/96
BA   15   CR       3/4   TR  7   CH  7   NT  E           47/96
BA   15   CR       3/4   TR  8   CH  8   NT  B-          47/96
BA   15   CR       3/4   TR  9   CH  9   NT  E           11/96
BA   15   CR       3/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR       3/4   TR 10   CH 10   NT  A--         23/96   von=100
BA   15   CR       3/4   TR 10   CH 10   NT  B---        23/96
BA   15   CR       3/4   TR 11   CH 11   NT  D--         23/96
BA   15   CR       3/4   TR 12   CH 12   NT  A--         23/96
BA   15   CR         1   TR  6   CH  6   NT  B           23/96
BA   15   CR         1   TR  9   CH  9   NT  E           11/96
BA   15   CR         1   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR         1   TR 10   CH 10   NT  D-          23/96   von=100
BA   15   CR         1   TR 11   CH 11   NT  G--         23/96
BA   15   CR         1   TR 12   CH 12   NT  D-          23/96
BA   15   CR     1+1/4   TR  6   CH  6   NT  B'          23/96
BA   15   CR     1+1/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR     1+1/4   TR 10   CH 10   NT  B---        23/96   von=100
BA   15   CR     1+1/4   TR 10   CH 10   NT  C-          23/96
BA   15   CR     1+1/4   TR 11   CH 11   NT  D--         23/96
BA   15   CR     1+1/4   TR 12   CH 12   NT  A--         23/96
BA   15   CR     1+1/2   TR  3   CH  3   NT  F#'         47/96
BA   15   CR     1+1/2   TR  3   CH  3   NT  F#          47/96
BA   15   CR     1+1/2   TR  7   CH  7   NT  A           47/96
BA   15   CR     1+1/2   TR  8   CH  8   NT  E           47/96
BA   15   CR     1+1/2   TR  9   CH  9   NT  A           11/96
BA   15   CR     1+1/2   TR 10   CH 10   NT  Bb--        23/96   von=101
BA   15   CR     1+1/2   TR 10   CH 10   NT  B--         23/96   von=100
BA   15   CR     1+1/2   TR 10   CH 10   NT  D--         23/96
BA   15   CR     1+1/2   TR 11   CH 11   NT  B---        23/96
BA   15   CR     1+1/2   TR 12   CH 12   NT  F#--        23/96
BA   15   CR     1+3/4   TR  9   CH  9   NT  A           11/96
BA   15   CR     1+3/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR     1+3/4   TR 10   CH 10   NT  A--         23/96   von=100
BA   15   CR     1+3/4   TR 10   CH 10   NT  B---        23/96
BA   15   CR     1+3/4   TR 11   CH 11   NT  A---        23/96
BA   15   CR     1+3/4   TR 12   CH 12   NT  E--         23/96
BA   15   CR         2   TR  3   CH  3   NT  E'          23/96
BA   15   CR         2   TR  3   CH  3   NT  E           23/96
BA   15   CR         2   TR  5   CH  5   NT  B           23/96
BA   15   CR         2   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR         2   TR 10   CH 10   NT  A--         23/96   von=100
BA   15   CR         2   TR 10   CH 10   NT  B---        23/96
BA   15   CR         2   TR 11   CH 11   NT  F#---       23/96
BA   15   CR         2   TR 12   CH 12   NT  C#--        23/96
BA   15   CR     2+1/4   TR  3   CH  3   NT  C#'         47/96
BA   15   CR     2+1/4   TR  3   CH  3   NT  C#          47/96
BA   15   CR     2+1/4   TR  5   CH  5   NT  B'          23/96
BA   15   CR     2+1/4   TR  7   CH  7   NT  A-          47/96
BA   15   CR     2+1/4   TR  8   CH  8   NT  A           47/96
BA   15   CR     2+1/4   TR  9   CH  9   NT  A-          11/96
BA   15   CR     2+1/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR     2+1/4   TR 11   CH 11   NT  B---        23/96
BA   15   CR     2+1/4   TR 12   CH 12   NT  F#--        23/96
BA   15   CR     2+1/2   TR  5   CH  5   NT  B           23/96
BA   15   CR     2+1/2   TR  6   CH  6   NT  B           23/96
BA   15   CR     2+1/2   TR  9   CH  9   NT  A-          11/96
BA   15   CR     2+1/2   TR 10   CH 10   NT  Bb--        23/96
BA   15   CR     2+1/2   TR 10   CH 10   NT  D--         23/96   von=100
BA   15   CR     2+1/2   TR 11   CH 11   NT  D--         23/96
BA   15   CR     2+1/2   TR 12   CH 12   NT  A--         23/96
BA   15   CR     2+3/4   TR  3   CH  3   NT  A           47/96
BA   15   CR     2+3/4   TR  3   CH  3   NT  A-          47/96
BA   15   CR     2+3/4   TR  5   CH  5   NT  B'          23/96
BA   15   CR     2+3/4   TR  6   CH  6   NT  B'          23/96
BA   15   CR     2+3/4   TR 10   CH 10   NT  A--         23/96
BA   15   CR     2+3/4   TR 11   CH 11   NT  G--         23/96
BA   15   CR     2+3/4   TR 12   CH 12   NT  D-          23/96
BA   15   CR         3   TR  6   CH  6   NT  B           23/96
BA   15   CR         3   TR  7   CH  7   NT  D           23/96
BA   15   CR         3   TR  8   CH  8   NT  A-          47/96
BA   15   CR         3   TR  9   CH  9   NT  D           11/96
BA   15   CR         3   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR         3   TR 10   CH 10   NT  B---        23/96   von=100
BA   15   CR         3   TR 11   CH 11   NT  A--         23/96
BA   15   CR         3   TR 12   CH 12   NT  E-          23/96
BA   15   CR     3+1/4   TR  6   CH  6   NT  B'          23/96
BA   15   CR     3+1/4   TR  9   CH  9   NT  D           11/96
BA   15   CR     3+1/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   15   CR     3+1/4   TR 10   CH 10   NT  B---        23/96   von=100
BA   15   CR     3+1/4   TR 11   CH 11   NT  G--         23/96
BA   15   CR     3+1/4   TR 12   CH 12   NT  D-          23/96
BA   15   CR     3+1/2   TR  3   CH  3   NT  C#'         47/96
BA   15   CR     3+1/2   TR  3   CH  3   NT  C#          47/96
BA   15   CR     3+1/2   TR  7   CH  7   NT  A-          23/96
BA   15   CR     3+1/2   TR  9   CH  9   NT  A-          11/96
BA   15   CR     3+1/2   TR 10   CH 10   NT  Bb--        23/96   von=101
BA   15   CR     3+1/2   TR 10   CH 10   NT  D--         23/96   von=100
BA   15   CR     3+1/2   TR 11   CH 11   NT  D--         23/96
BA   15   CR     3+1/2   TR 12   CH 12   NT  A--         23/96
BA   15   CR     3+3/4   TR  8   CH  8   NT  D           23/96
BA   15   CR     3+3/4   TR  9   CH  9   NT  A-          11/96
BA   15   CR     3+3/4   TR 11   CH 11   NT  B---        23/96
BA   15   CR     3+3/4   TR 12   CH 12   NT  F#--        23/96

BA   16   CR         0   TR  3   CH  3   NT  D'          23/96
BA   16   CR         0   TR  3   CH  3   NT  D           23/96
BA   16   CR         0   TR  5   CH  5   NT  B           23/96
BA   16   CR         0   TR  7   CH  7   NT  B-          47/96
BA   16   CR         0   TR  9   CH  9   NT  B-          11/96
BA   16   CR         0   TR 10   CH 10   NT  F#--        23/96   von=101
BA   16   CR         0   TR 10   CH 10   NT  A--         23/96   von=100
BA   16   CR         0   TR 10   CH 10   NT  B---        23/96
BA   16   CR         0   TR 11   CH 11   NT  F#---       23/96
BA   16   CR         0   TR 12   CH 12   NT  C#--        23/96
BA   16   CR       1/4   TR  3   CH  3   NT  C#'         47/96
BA   16   CR       1/4   TR  3   CH  3   NT  C#          47/96
BA   16   CR       1/4   TR  5   CH  5   NT  B'          23/96
BA   16   CR       1/4   TR  8   CH  8   NT  A-          23/96
BA   16   CR       1/4   TR  9   CH  9   NT  B-          11/96
BA   16   CR       1/4   TR 11   CH 11   NT  D--         23/96
BA   16   CR       1/4   TR 12   CH 12   NT  A--         23/96
BA   16   CR       1/2   TR  5   CH  5   NT  B           23/96
BA   16   CR       1/2   TR  6   CH  6   NT  B           23/96
BA   16   CR       1/2   TR 10   CH 10   NT  Bb--        23/96   von=101
BA   16   CR       1/2   TR 10   CH 10   NT  D--         23/96   von=100
BA   16   CR       1/2   TR 11   CH 11   NT  G--         23/96
BA   16   CR       1/2   TR 12   CH 12   NT  D-          23/96
BA   16   CR       3/4   TR  3   CH  3   NT  D'          71/96
BA   16   CR       3/4   TR  3   CH  3   NT  D           71/96
BA   16   CR       3/4   TR  5   CH  5   NT  B'          23/96
BA   16   CR       3/4   TR  6   CH  6   NT  B'          23/96
BA   16   CR       3/4   TR  7   CH  7   NT  E           47/96
BA   16   CR       3/4   TR  8   CH  8   NT  B-          47/96
BA   16   CR       3/4   TR  9   CH  9   NT  E           11/96
BA   16   CR       3/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   16   CR       3/4   TR 10   CH 10   NT  A--         23/96   von=100
BA   16   CR       3/4   TR 10   CH 10   NT  B---        23/96
BA   16   CR       3/4   TR 11   CH 11   NT  A--         23/96
BA   16   CR       3/4   TR 12   CH 12   NT  E-          23/96
BA   16   CR         1   TR  6   CH  6   NT  B           23/96
BA   16   CR         1   TR  9   CH  9   NT  E           11/96
BA   16   CR         1   TR 10   CH 10   NT  D-          23/96
BA   16   CR         1   TR 11   CH 11   NT  B--         23/96
BA   16   CR         1   TR 12   CH 12   NT  F#-         23/96
BA   16   CR     1+1/4   TR  6   CH  6   NT  B'          23/96
BA   16   CR     1+1/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   16   CR     1+1/4   TR 10   CH 10   NT  C-          23/96   von=100
BA   16   CR     1+1/4   TR 10   CH 10   NT  B---        23/96
BA   16   CR     1+1/4   TR 11   CH 11   NT  A--         23/96
BA   16   CR     1+1/4   TR 12   CH 12   NT  E-          23/96
BA   16   CR     1+1/2   TR  3   CH  3   NT  D'          71/96   von=82
BA   16   CR     1+1/2   TR  3   CH  3   NT  D           71/96
BA   16   CR     1+1/2   TR  7   CH  7   NT  A           47/96
BA   16   CR     1+1/2   TR  8   CH  8   NT  E           47/96
BA   16   CR     1+1/2   TR  9   CH  9   NT  A           11/96
BA   16   CR     1+1/2   TR 10   CH 10   NT  Bb--        23/96   von=101
BA   16   CR     1+1/2   TR 10   CH 10   NT  D--         23/96   von=100
BA   16   CR     1+1/2   TR 10   CH 10   NT  B--         23/96
BA   16   CR     1+1/2   TR 11   CH 11   NT  G--         23/96
BA   16   CR     1+1/2   TR 12   CH 12   NT  D-          23/96
BA   16   CR     1+3/4   TR  9   CH  9   NT  A           11/96
BA   16   CR     1+3/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   16   CR     1+3/4   TR 10   CH 10   NT  A--         23/96   von=100
BA   16   CR     1+3/4   TR 10   CH 10   NT  B---        23/96
BA   16   CR     1+3/4   TR 11   CH 11   NT  E--         23/96
BA   16   CR     1+3/4   TR 12   CH 12   NT  B--         23/96
BA   16   CR         2   TR  5   CH  5   NT  B           23/96
BA   16   CR         2   TR 10   CH 10   NT  F#--        23/96   von=101
BA   16   CR         2   TR 10   CH 10   NT  A--         23/96   von=100
BA   16   CR         2   TR 10   CH 10   NT  B---        23/96
BA   16   CR         2   TR 11   CH 11   NT  B---        23/96
BA   16   CR         2   TR 12   CH 12   NT  F#--        23/96
BA   16   CR     2+1/4   TR  3   CH  3   NT  D'          71/96   von=70
BA   16   CR     2+1/4   TR  3   CH  3   NT  D           71/96
BA   16   CR     2+1/4   TR  5   CH  5   NT  B'          23/96
BA   16   CR     2+1/4   TR  7   CH  7   NT  A-          47/96
BA   16   CR     2+1/4   TR  8   CH  8   NT  A           47/96
BA   16   CR     2+1/4   TR  9   CH  9   NT  A-          11/96
BA   16   CR     2+1/4   TR 11   CH 11   NT  E--         23/96
BA   16   CR     2+1/4   TR 12   CH 12   NT  B--         23/96
BA   16   CR     2+1/2   TR  5   CH  5   NT  B           23/96
BA   16   CR     2+1/2   TR  6   CH  6   NT  B           23/96
BA   16   CR     2+1/2   TR  9   CH  9   NT  A-          11/96
BA   16   CR     2+1/2   TR 10   CH 10   NT  Bb--        23/96   von=101
BA   16   CR     2+1/2   TR 10   CH 10   NT  D-          23/96   von=100
BA   16   CR     2+1/2   TR 10   CH 10   NT  D--         23/96
BA   16   CR     2+1/2   TR 11   CH 11   NT  G--         23/96
BA   16   CR     2+1/2   TR 12   CH 12   NT  D-          23/96
BA   16   CR     2+3/4   TR  5   CH  5   NT  B'          23/96
BA   16   CR     2+3/4   TR  6   CH  6   NT  B'          23/96
BA   16   CR     2+3/4   TR 11   CH 11   NT  F#---       23/96
BA   16   CR     2+3/4   TR 12   CH 12   NT  C#--        23/96
BA   16   CR         3   TR  3   CH  3   NT  D'          71/96   von=57
BA   16   CR         3   TR  3   CH  3   NT  D           71/96
BA   16   CR         3   TR  6   CH  6   NT  B           23/96
BA   16   CR         3   TR  7   CH  7   NT  D           23/96
BA   16   CR         3   TR  8   CH  8   NT  A-          47/96
BA   16   CR         3   TR  9   CH  9   NT  D           11/96
BA   16   CR         3   TR 10   CH 10   NT  Bb--        11/96   von=101
BA   16   CR         3   TR 10   CH 10   NT  D--         23/96   von=102
BA   16   CR         3   TR 10   CH 10   NT  B--         23/96   von=100
BA   16   CR         3   TR 10   CH 10   NT  B---        23/96
BA   16   CR         3   TR 11   CH 11   NT  A--         23/96
BA   16   CR         3   TR 12   CH 12   NT  E-          23/96
BA   16   CR     3+1/8   TR 10   CH 10   NT  Bb--        11/96   von=101
BA   16   CR     3+1/4   TR  6   CH  6   NT  B'          23/96
BA   16   CR     3+1/4   TR  9   CH  9   NT  D           11/96
BA   16   CR     3+1/4   TR 10   CH 10   NT  Bb--        11/96
BA   16   CR     3+1/4   TR 10   CH 10   NT  D--         23/96   von=102
BA   16   CR     3+1/4   TR 10   CH 10   NT  C-          23/96   von=100
BA   16   CR     3+1/4   TR 10   CH 10   NT  B---        23/96
BA   16   CR     3+1/4   TR 11   CH 11   NT  F#---       23/96
BA   16   CR     3+1/4   TR 12   CH 12   NT  C#--        23/96
BA   16   CR     3+3/8   TR 10   CH 10   NT  Bb--        11/96   von=101
BA   16   CR     3+1/2   TR  7   CH  7   NT  A-          23/96
BA   16   CR     3+1/2   TR  9   CH  9   NT  A-          11/96
BA   16   CR     3+1/2   TR 10   CH 10   NT  F#--        11/96
BA   16   CR     3+1/2   TR 10   CH 10   NT  D--         23/96   von=102
BA   16   CR     3+1/2   TR 10   CH 10   NT  B---        23/96   von=100
BA   16   CR     3+1/2   TR 11   CH 11   NT  A--         23/96
BA   16   CR     3+1/2   TR 12   CH 12   NT  E-          23/96
BA   16   CR     3+5/8   TR 10   CH 10   NT  F#--        11/96   von=101
BA   16   CR     3+3/4   TR  8   CH  8   NT  D           23/96
BA   16   CR     3+3/4   TR  9   CH  9   NT  A-          11/96
BA   16   CR     3+3/4   TR 10   CH 10   NT  F#--        11/96
BA   16   CR     3+3/4   TR 10   CH 10   NT  D--         23/96   von=102
BA   16   CR     3+3/4   TR 10   CH 10   NT  B---        23/96   von=100
BA   16   CR     3+3/4   TR 11   CH 11   NT  E--         23/96
BA   16   CR     3+3/4   TR 12   CH 12   NT  B--         23/96
BA   16   CR     3+7/8   TR 10   CH 10   NT  F#--        11/96   von=101

BA   17   CR         0   TR  3   CH  3   NT  B-          23/96   von=100
BA   17   CR         0   TR  3   CH  3   NT  B           23/96
BA   17   CR         0   TR  5   CH  5   NT  B           23/96
BA   17   CR         0   TR  7   CH  7   NT  B-          47/96
BA   17   CR         0   TR  9   CH  9   NT  B-          11/96
BA   17   CR         0   TR 10   CH 10   NT  G-          23/96   von=102
BA   17   CR         0   TR 10   CH 10   NT  E-          23/96   von=101
BA   17   CR         0   TR 10   CH 10   NT  F#--        23/96
BA   17   CR         0   TR 10   CH 10   NT  A--         23/96   von=100
BA   17   CR         0   TR 10   CH 10   NT  B---        23/96
BA   17   CR         0   TR 11   CH 11   NT  F#---       23/96
BA   17   CR         0   TR 12   CH 12   NT  C#--        23/96
BA   17   CR       1/4   TR  3   CH  3   NT  C#          47/96
BA   17   CR       1/4   TR  3   CH  3   NT  C#'         47/96
BA   17   CR       1/4   TR  4   CH  4   NT  B           23/96   von=100
BA   17   CR       1/4   TR  4   CH  4   NT  B-          23/96
BA   17   CR       1/4   TR  5   CH  5   NT  B'          23/96
BA   17   CR       1/4   TR  8   CH  8   NT  A-          23/96
BA   17   CR       1/4   TR  9   CH  9   NT  B-          11/96
BA   17   CR       1/4   TR 10   CH 10   NT  F#--        23/96   von=101
BA   17   CR       1/4   TR 11   CH 11   NT  A---        23/96
BA   17   CR       1/4   TR 12   CH 12   NT  E--         23/96
BA   17   CR       1/2   TR  4   CH  4   NT  C#          47/96
